time,p_st,t_st,rh_st,z_st,p_vs,t_vs,rh_vs,p_st_adj
349.0,800.298281,18.89,86.8,2037.09,797.6,16.0,94.4,798.015313
350.0,799.787734,18.84,86.9,2044.28,797.1,15.9,94.6,797.504766
351.0,799.2575,18.83,87.1,2047.73,796.6,15.9,94.6,796.9745320000001
352.0,798.841562,18.81,87.1,2052.28,796.1,15.8,94.8,796.558594
353.0,798.228515,18.76,87.2,2058.7,795.5,15.8,95.1,795.945547
354.0,797.8083590000001,18.73,87.3,2063.77,795.0,15.7,95.5,795.5253910000001
355.0,797.306875,18.72,87.4,2069.53,794.5,15.7,95.9,795.023907
356.0,796.694531,18.69,87.5,2075.69,793.9,15.6,96.3,794.411563
358.0,795.456875,18.58,87.8,2091.75,792.8,15.5,96.4,793.173907
359.0,794.943437,18.56,88.0,2097.35,792.3,15.5,96.6,792.660469
359.0,796.013906,18.61,87.7,2083.98,792.3,15.5,96.6,793.730938
360.0,794.388437,18.51,88.1,2102.86,791.8,15.5,96.8,792.105469
361.0,793.97375,18.47,88.2,2108.01,791.2,15.4,96.9,791.690782
362.0,793.276328,18.45,88.4,2115.22,790.7,15.4,96.9,790.99336
363.0,792.6221869999999,18.39,88.5,2123.97,790.2,15.3,96.8,790.339219
364.0,792.180781,18.34,88.7,2126.88,789.6,15.3,96.7,789.897813
365.0,791.872968,18.33,88.8,2130.67,789.1,15.3,97.0,789.59
366.0,791.393437,18.3,88.9,2136.1,788.6,15.2,97.5,789.110469
367.0,790.877812,18.27,88.9,2141.55,788.1,15.2,98.0,788.594844
368.0,790.3276559999999,18.21,89.1,2146.05,787.6,15.1,98.3,788.044688
369.0,789.804531,18.17,89.2,2151.82,787.0,15.1,98.5,787.521563
370.0,789.261171,18.16,89.3,2157.05,786.5,15.0,98.8,786.978203
371.0,788.514687,18.1,89.4,2164.35,785.9,15.0,99.0,786.231719
374.0,788.045312,18.05,89.5,2169.97,784.2,14.9,99.4,785.762344
375.0,786.331406,17.9,90.0,2188.59,783.6,14.8,99.8,784.048438
375.0,787.550781,18.02,89.7,2175.8,783.6,14.8,99.8,785.267813
376.0,785.786718,17.84,90.3,2194.13,783.0,14.7,100.0,783.50375
376.0,787.071875,17.99,89.8,2181.51,783.0,14.7,100.0,784.788907
378.0,784.5310929999999,17.74,90.7,2207.1,781.9,14.6,100.0,782.248125
379.0,783.972421,17.7,90.8,2213.12,781.3,14.6,100.0,781.6894530000001
379.0,785.16375,17.81,90.5,2199.77,781.3,14.6,100.0,782.8807820000001
380.0,783.35625,17.65,91.0,2219.9,780.7,14.5,100.0,781.0732820000001
381.0,782.693437,17.58,91.2,2226.88,780.2,14.5,100.0,780.410469
382.0,782.2263280000001,17.52,91.5,2232.39,779.6,14.5,100.0,779.9433600000001
383.0,781.7828119999999,17.5,91.6,2237.79,779.0,14.5,100.0,779.4998439999999
384.0,781.165781,17.45,91.7,2244.72,778.5,14.4,100.0,778.882813
385.0,780.608125,17.38,91.9,2252.2,778.0,14.4,100.0,778.325157
386.0,780.125625,17.36,92.0,2257.75,777.4,14.4,100.0,777.842657
387.0,779.692812,17.32,92.1,2262.14,776.9,14.4,100.0,777.409844
388.0,779.09375,17.31,92.2,2267.72,776.4,14.4,100.0,776.810782
389.0,778.417968,17.26,92.3,2273.84,775.8,14.3,100.0,776.135
390.0,778.004453,17.24,92.4,2278.92,775.3,14.3,100.0,775.721485
391.0,777.521562,17.23,92.5,2283.61,774.8,14.3,100.0,775.238594
392.0,776.988125,17.2,92.6,2290.1,774.2,14.3,100.0,774.705157
393.0,776.3435929999999,17.16,92.7,2297.29,773.7,14.3,100.0,774.060625
394.0,775.890703,17.13,92.8,2303.32,773.1,14.3,100.0,773.607735
395.0,775.3596090000001,17.11,92.9,2307.92,772.6,14.2,100.0,773.0766410000001
396.0,774.760781,17.08,92.9,2315.28,772.1,14.2,100.0,772.477813
397.0,774.175156,17.02,93.0,2322.23,771.5,14.2,100.0,771.892188
398.0,773.623906,16.99,93.1,2327.8,771.0,14.2,100.0,771.340938
399.0,773.066875,16.97,93.2,2333.08,770.4,14.1,100.0,770.783907
400.0,772.537343,16.92,93.3,2338.43,769.9,14.1,100.0,770.254375
401.0,771.976562,16.89,93.4,2343.27,769.3,14.1,100.0,769.693594
402.0,771.417343,16.89,93.4,2349.48,768.8,14.1,100.0,769.134375
403.0,770.995937,16.89,93.4,2352.53,768.2,14.1,100.0,768.712969
404.0,770.4048429999999,16.87,93.4,2357.66,767.7,14.0,100.0,768.1218749999999
405.0,769.887656,16.86,93.4,2364.2,767.1,14.0,100.0,767.604688
406.0,769.38,16.86,93.3,2370.39,766.6,14.0,100.0,767.097032
407.0,768.798593,16.86,93.3,2377.19,766.1,14.0,100.0,766.515625
408.0,768.104921,16.84,93.2,2384.33,765.5,14.0,100.0,765.821953
410.0,767.232421,16.84,93.1,2395.37,764.5,13.9,100.0,764.9494530000001
411.0,766.788671,16.86,93.0,2398.96,764.0,13.9,100.0,764.505703
411.0,767.6007030000001,16.84,93.2,2390.4,764.0,13.9,100.0,765.3177350000001
413.0,765.631875,16.81,92.7,2411.46,762.9,13.8,100.0,763.348907
414.0,765.062187,16.84,92.5,2418.3,762.4,13.8,100.0,762.779219
414.0,766.175625,16.84,92.9,2404.85,762.4,13.8,100.0,763.892657
415.0,764.511718,16.83,92.3,2424.19,761.8,13.7,100.0,762.22875
416.0,763.9104679999999,16.84,92.3,2431.23,761.2,13.7,100.0,761.6274999999999
417.0,763.235,16.82,92.2,2437.45,760.6,13.7,100.0,760.952032
418.0,762.7260150000001,16.84,92.1,2443.38,760.0,13.6,100.0,760.4430470000001
419.0,762.1975,16.84,91.9,2449.2,759.4,13.6,100.0,759.914532
420.0,761.498125,16.83,91.7,2456.52,758.8,13.6,100.0,759.215157
421.0,760.96125,16.82,91.6,2462.67,758.3,13.5,100.0,758.678282
422.0,760.361718,16.82,91.4,2470.15,757.7,13.5,100.0,758.07875
424.0,759.11414,16.78,91.3,2484.46,756.6,13.5,100.0,756.831172
425.0,758.7050780000001,16.78,91.3,2488.84,756.1,13.5,99.8,756.4221100000001
425.0,759.59375,16.81,91.3,2477.59,756.1,13.5,99.8,757.310782
426.0,758.32789,16.79,91.3,2492.87,755.5,13.5,99.6,756.044922
427.0,757.729375,16.78,91.1,2498.17,755.0,13.6,99.0,755.446407
428.0,757.255078,16.77,91.2,2503.19,754.4,13.8,97.7,754.97211
429.0,756.650703,16.76,91.1,2509.94,753.8,14.0,96.3,754.367735
430.0,755.898281,16.71,91.0,2517.98,753.2,14.0,95.1,753.615313
432.0,754.7239059999999,16.64,90.8,2532.67,752.1,14.2,92.7,752.440938
433.0,754.200156,16.66,90.5,2538.39,751.5,14.3,91.8,751.917188
433.0,755.197968,16.66,91.0,2526.32,751.5,14.3,91.8,752.915
434.0,753.521718,16.66,90.1,2545.09,751.0,14.4,90.6,751.23875
435.0,752.9161710000001,16.65,89.6,2552.25,750.5,14.5,89.2,750.6332030000001
436.0,752.4999210000001,16.68,89.2,2558.28,749.9,14.7,87.6,750.2169530000001
437.0,752.1185929999999,16.7,88.7,2563.67,749.4,14.8,86.7,749.8356249999999
438.0,751.508125,16.73,88.0,2570.1,748.9,14.8,86.4,749.225157
441.0,749.974687,16.83,86.7,2588.75,747.5,14.8,84.7,747.691719
441.0,751.0407030000001,16.77,87.5,2576.81,747.5,14.8,84.7,748.7577350000001
442.0,749.39125,16.85,86.1,2595.21,747.0,14.9,83.3,747.108282
442.0,750.6664059999999,16.79,87.1,2582.53,747.0,14.9,83.3,748.383438
443.0,749.156718,16.91,85.5,2599.28,746.5,15.0,81.9,746.87375
444.0,748.649218,16.93,84.8,2603.82,746.0,15.0,81.3,746.36625
445.0,748.143593,16.98,83.9,2609.21,745.5,15.0,81.2,745.860625
446.0,747.605468,17.0,83.3,2616.51,745.0,15.0,81.2,745.3225
447.0,747.141796,17.05,82.7,2622.62,744.5,15.0,81.2,744.858828
448.0,746.570937,17.08,82.3,2629.38,744.0,15.0,81.2,744.287969
449.0,746.084843,17.09,82.0,2635.56,743.4,15.0,81.1,743.801875
450.0,745.594531,17.12,81.6,2641.88,742.9,15.0,80.9,743.311563
451.0,744.9766400000001,17.14,81.2,2647.9,742.4,15.0,80.7,742.6936720000001
452.0,744.5222650000001,17.17,80.8,2652.84,741.8,14.9,80.6,742.2392970000001
454.0,743.401796,17.22,80.3,2666.04,740.8,14.9,80.5,741.118828
455.0,742.832656,17.24,80.1,2671.24,740.2,14.9,80.3,740.5496880000001
455.0,744.034062,17.2,80.5,2657.84,740.2,14.9,80.3,741.751094
456.0,742.390625,17.24,79.8,2676.98,739.7,14.9,80.2,740.107657
457.0,741.7515619999999,17.28,79.7,2682.83,739.1,14.9,80.5,739.4685939999999
458.0,741.242968,17.28,79.6,2688.98,738.5,14.9,80.7,738.96
459.0,740.64914,17.29,79.5,2695.48,738.0,14.9,81.2,738.366172
460.0,739.893437,17.27,79.5,2702.96,737.4,14.9,81.6,737.610469
461.0,739.2984369999999,17.28,79.7,2710.03,736.9,14.9,81.4,737.0154689999999
462.0,738.911875,17.29,79.8,2716.33,736.3,14.8,80.7,736.628907
463.0,738.44375,17.29,79.9,2721.47,735.8,14.8,80.2,736.160782
464.0,737.768593,17.3,79.5,2728.43,735.3,14.8,80.3,735.485625
465.0,737.299843,17.3,79.1,2733.61,734.8,14.8,80.9,735.016875
466.0,736.883125,17.31,78.9,2738.88,734.3,14.8,81.5,734.600157
467.0,736.4375,17.33,79.0,2743.79,733.8,14.7,81.7,734.154532
468.0,735.944921,17.36,79.1,2749.21,733.3,14.7,81.6,733.661953
469.0,735.474843,17.35,79.2,2754.36,732.9,14.6,81.2,733.191875
470.0,735.010312,17.35,78.9,2759.84,732.4,14.6,80.8,732.727344
471.0,734.4507030000001,17.37,78.7,2765.65,731.9,14.6,80.0,732.1677350000001
472.0,734.013593,17.38,78.4,2770.45,731.4,14.6,79.3,731.730625
473.0,733.440156,17.36,77.7,2777.02,730.9,14.6,79.0,731.157188
474.0,732.917812,17.36,77.2,2784.0,730.4,14.6,78.8,730.634844
475.0,732.427656,17.37,76.9,2789.87,729.9,14.5,78.5,730.144688
477.0,731.5410929999999,17.37,76.3,2801.37,728.9,14.5,78.9,729.258125
478.0,730.96789,17.33,76.3,2807.59,728.4,14.5,79.0,728.684922
478.0,731.997734,17.36,76.5,2795.46,728.4,14.5,79.0,729.714766
479.0,730.538046,17.32,76.3,2813.38,727.9,14.5,78.8,728.255078
480.0,729.885546,17.32,76.1,2820.37,727.4,14.5,78.7,727.602578
481.0,729.394062,17.31,76.0,2825.39,726.9,14.5,78.6,727.111094
482.0,728.983437,17.31,76.0,2831.47,726.4,14.4,78.6,726.700469
483.0,728.531562,17.3,75.9,2836.97,725.9,14.4,78.6,726.248594
484.0,727.988906,17.28,75.9,2842.87,725.4,14.4,78.5,725.7059380000001
485.0,727.465781,17.28,75.7,2847.82,725.0,14.4,78.2,725.182813
486.0,727.0175780000001,17.27,75.5,2853.21,724.5,14.3,78.0,724.7346100000001
487.0,726.592812,17.29,75.2,2857.26,724.0,14.3,77.9,724.309844
488.0,726.060312,17.27,75.1,2862.15,723.5,14.2,77.9,723.777344
489.0,725.502656,17.22,74.9,2868.48,723.0,14.2,77.8,723.219688
490.0,725.10125,17.24,74.8,2874.25,722.6,14.2,77.6,722.8182820000001
491.0,724.647187,17.24,74.5,2879.92,722.1,14.1,77.6,722.364219
492.0,724.137968,17.23,74.3,2885.41,721.6,14.1,77.7,721.855
493.0,723.704843,17.22,74.1,2890.46,721.1,14.0,77.9,721.421875
494.0,723.2210150000001,17.2,73.9,2895.8,720.6,14.0,78.2,720.9380470000001
495.0,722.651562,17.2,73.8,2901.95,720.1,13.9,78.4,720.368594
496.0,722.1109369999999,17.17,73.7,2907.74,719.6,13.9,78.5,719.8279689999999
497.0,721.665312,17.16,73.6,2913.32,719.1,13.8,78.6,719.382344
498.0,721.158125,17.15,73.6,2919.67,718.6,13.8,78.9,718.8751570000001
499.0,720.552343,17.07,73.7,2926.42,718.1,13.7,79.0,718.269375
500.0,720.153593,17.06,73.8,2931.94,717.6,13.7,79.0,717.870625
501.0,719.6950780000001,17.05,73.8,2939.01,717.1,13.7,79.1,717.4121100000001
502.0,719.1926559999999,17.02,73.8,2945.85,716.6,13.6,79.3,716.909688
503.0,718.4685929999999,16.98,73.7,2951.56,716.1,13.5,79.1,716.185625
504.0,717.93375,16.95,73.7,2958.94,715.6,13.5,78.5,715.650782
505.0,717.565156,16.94,73.6,2963.86,715.2,13.5,77.7,715.282188
506.0,717.233125,16.95,73.4,2967.95,714.7,13.6,77.0,714.950157
507.0,716.821093,16.96,73.2,2971.91,714.2,13.6,76.6,714.538125
508.0,716.428281,16.95,72.8,2976.37,713.8,13.6,76.4,714.145313
509.0,715.898906,16.94,72.4,2983.12,713.3,13.6,76.0,713.615938
510.0,715.337031,16.93,72.1,2989.73,712.8,13.6,75.7,713.054063
511.0,714.88,16.92,71.8,2995.33,712.3,13.6,75.7,712.597032
512.0,714.360468,16.88,71.6,3002.14,711.9,13.5,75.9,712.0775
513.0,713.865546,16.88,71.5,3007.86,711.4,13.5,76.0,711.582578
514.0,713.4028119999999,16.86,71.3,3013.15,710.9,13.5,75.9,711.119844
515.0,712.8307030000001,16.86,71.2,3019.89,710.4,13.4,75.9,710.5477350000001
516.0,712.3713280000001,16.84,71.1,3026.21,709.9,13.4,75.7,710.0883600000001
517.0,711.927812,16.84,70.9,3030.84,709.4,13.4,75.7,709.644844
518.0,711.410156,16.85,70.8,3035.23,708.9,13.4,76.0,709.127188
519.0,710.850781,16.81,70.7,3041.12,708.4,13.3,76.5,708.567813
520.0,710.391406,16.82,70.7,3047.19,707.9,13.3,76.8,708.108438
521.0,709.860468,16.82,70.7,3054.07,707.4,13.2,77.1,707.5775
522.0,709.4547650000001,16.81,70.8,3059.79,706.9,13.2,77.5,707.1717970000001
523.0,708.98375,16.81,70.8,3067.02,706.4,13.1,78.1,706.700782
524.0,708.528593,16.81,71.0,3073.78,705.9,13.1,78.6,706.245625
525.0,708.054375,16.8,71.1,3079.91,705.4,13.0,79.1,705.7714070000001
526.0,707.38539,16.8,71.2,3087.54,704.9,13.0,79.3,705.102422
527.0,706.896171,16.73,71.4,3094.53,704.4,12.9,79.2,704.613203
528.0,706.3025,16.74,71.6,3101.31,703.8,12.9,78.8,704.019532
529.0,705.776796,16.73,71.6,3107.42,703.3,12.9,78.6,703.493828
530.0,705.315156,16.7,71.5,3111.89,702.8,12.8,78.5,703.032188
531.0,704.9227340000001,16.7,71.4,3117.27,702.3,12.8,78.7,702.6397660000001
532.0,704.4240619999999,16.67,71.3,3123.81,701.8,12.7,79.0,702.141094
534.0,703.214375,16.61,71.3,3139.91,700.8,12.7,79.1,700.931407
535.0,702.8217960000001,16.61,71.3,3145.17,700.4,12.6,78.8,700.5388280000001
535.0,703.672265,16.64,71.3,3132.32,700.4,12.6,78.8,701.389297
536.0,702.4108590000001,16.63,71.2,3150.25,699.9,12.6,78.6,700.1278910000001
537.0,701.953515,16.57,71.1,3156.06,699.5,12.6,78.4,699.670547
538.0,701.534531,16.56,71.0,3161.02,699.0,12.6,78.3,699.251563
539.0,701.151718,16.57,70.9,3165.14,698.6,12.5,78.3,698.86875
540.0,700.641406,16.57,70.6,3170.81,698.1,12.5,78.5,698.358438
541.0,700.2475,16.55,70.4,3175.37,697.6,12.5,78.9,697.964532
542.0,699.768906,16.49,70.4,3181.72,697.1,12.4,79.2,697.485938
543.0,699.214921,16.47,70.4,3188.89,696.5,12.4,79.2,696.931953
544.0,698.459218,16.43,70.3,3196.37,696.0,12.3,79.0,696.17625
545.0,697.89875,16.39,70.3,3203.71,695.4,12.3,78.7,695.615782
546.0,697.453281,16.39,70.2,3209.45,694.9,12.2,78.6,695.170313
548.0,696.174609,16.31,70.2,3224.22,693.8,12.1,78.8,693.891641
549.0,695.6080460000001,16.24,70.2,3231.53,693.2,12.1,78.7,693.3250780000001
549.0,696.818828,16.37,70.2,3216.21,693.2,12.1,78.7,694.5358600000001
550.0,695.087031,16.22,70.2,3238.76,692.7,12.1,78.8,692.804063
551.0,694.6548429999999,16.21,70.3,3244.85,692.1,12.0,78.9,692.3718749999999
552.0,694.238437,16.17,70.3,3249.81,691.6,12.0,79.2,691.955469
553.0,693.651562,16.13,70.3,3255.68,691.1,12.0,79.7,691.368594
555.0,692.591875,16.09,70.5,3267.77,690.0,11.9,80.3,690.308907
556.0,691.936562,16.06,70.6,3273.25,689.4,11.8,80.6,689.653594
556.0,693.0540619999999,16.1,70.5,3261.45,689.4,11.8,80.6,690.771094
558.0,690.80664,15.9,71.0,3287.56,688.3,11.7,80.9,688.523672
559.0,690.279218,15.88,71.1,3293.92,687.8,11.7,81.1,687.99625
559.0,691.29625,15.97,70.7,3282.01,687.8,11.7,81.1,689.013282
560.0,689.6338280000001,15.84,71.3,3300.38,687.3,11.6,81.2,687.3508600000001
561.0,689.1196090000001,15.79,71.4,3307.27,686.8,11.6,81.2,686.8366410000001
562.0,688.670312,15.77,71.4,3313.95,686.3,11.5,81.2,686.387344
563.0,688.221718,15.76,71.5,3320.23,685.8,11.5,81.3,685.93875
564.0,687.777656,15.74,71.6,3325.41,685.3,11.4,81.5,685.494688
565.0,687.334062,15.69,71.6,3329.68,684.9,11.4,81.8,685.051094
566.0,686.8160929999999,15.68,71.7,3335.85,684.4,11.3,82.1,684.5331249999999
567.0,686.3748429999999,15.67,71.7,3341.92,683.9,11.3,82.3,684.091875
568.0,685.9682809999999,15.65,71.7,3347.39,683.4,11.2,82.6,683.685313
569.0,685.435937,15.61,71.7,3353.77,682.9,11.2,82.8,683.152969
570.0,684.748281,15.52,71.8,3361.32,682.4,11.2,82.9,682.465313
572.0,684.0175,15.49,72.0,3370.94,681.3,11.1,82.9,681.7345320000001
573.0,683.3546090000001,15.46,72.0,3377.77,680.8,11.0,83.0,681.0716410000001
573.0,684.385937,15.49,71.9,3366.93,680.8,11.0,83.0,682.102969
574.0,682.751718,15.39,72.0,3385.7,680.2,11.0,82.9,680.46875
575.0,682.153281,15.38,72.0,3393.14,679.7,10.9,82.8,679.870313
576.0,681.542187,15.31,72.1,3400.5,679.1,10.9,82.7,679.259219
577.0,681.06125,15.24,72.1,3407.62,678.6,10.8,82.5,678.778282
578.0,680.388437,15.17,72.2,3415.25,678.0,10.8,82.3,678.105469
579.0,679.764375,15.08,72.3,3422.64,677.5,10.8,82.0,677.481407
580.0,679.422031,15.07,72.3,3426.94,677.0,10.8,81.9,677.139063
581.0,679.015078,15.06,72.3,3431.98,676.5,10.7,82.1,676.73211
582.0,678.4942179999999,15.02,72.2,3437.94,676.0,10.7,82.5,676.21125
583.0,678.0035929999999,14.96,72.3,3443.99,675.5,10.6,82.7,675.7206249999999
584.0,677.47125,14.95,72.3,3449.93,675.0,10.6,82.4,675.1882820000001
585.0,676.950781,14.92,72.3,3457.02,674.5,10.6,81.6,674.667813
586.0,676.4288280000001,14.89,72.3,3463.2,674.0,10.7,80.4,674.1458600000001
587.0,675.9533590000001,14.88,72.0,3467.97,673.5,10.8,79.5,673.6703910000001
588.0,675.491875,14.85,71.7,3473.91,673.0,10.8,79.2,673.2089070000001
589.0,674.944296,14.8,71.5,3480.97,672.5,10.8,79.0,672.661328
590.0,674.474843,14.78,71.3,3488.21,672.0,10.8,78.8,672.191875
591.0,674.009531,14.78,71.2,3493.52,671.6,10.8,78.7,671.726563
592.0,673.527968,14.77,71.0,3499.22,671.1,10.7,78.7,671.245
593.0,673.0621090000001,14.73,70.9,3505.2,670.6,10.7,78.7,670.7791410000001
594.0,672.612656,14.73,70.8,3510.24,670.1,10.7,78.9,670.329688
595.0,672.08125,14.71,70.8,3515.58,669.6,10.6,79.1,669.798282
596.0,671.619375,14.67,70.7,3521.56,669.0,10.6,79.5,669.336407
597.0,670.995625,14.63,70.7,3528.22,668.5,10.5,79.9,668.712657
598.0,670.51,14.6,70.7,3533.83,668.0,10.4,80.1,668.227032
599.0,669.927265,14.58,70.8,3540.5,667.4,10.4,80.4,667.644297
600.0,669.2516400000001,14.51,70.8,3548.96,666.9,10.3,80.5,666.9686720000001
601.0,668.7592179999999,14.44,71.0,3556.12,666.4,10.3,80.6,666.4762499999999
602.0,668.276093,14.41,71.1,3561.44,665.9,10.2,80.7,665.993125
603.0,667.809531,14.36,71.3,3567.94,665.4,10.2,81.1,665.526563
604.0,667.4476559999999,14.33,71.4,3572.46,665.0,10.1,81.4,665.164688
605.0,666.946562,14.35,71.4,3577.28,664.5,10.0,81.8,664.663594
606.0,666.4869530000001,14.34,71.5,3583.06,664.0,10.0,82.1,664.2039850000001
607.0,666.051875,14.32,71.5,3589.29,663.5,9.9,82.3,663.768907
608.0,665.5058590000001,14.29,71.6,3595.65,663.0,9.9,82.5,663.2228910000001
609.0,664.985,14.29,71.6,3601.58,662.5,9.8,82.7,662.702032
610.0,664.462109,14.25,71.6,3609.85,662.1,9.7,83.0,662.1791410000001
611.0,664.0275,14.22,71.7,3615.7,661.6,9.7,83.2,661.744532
612.0,663.523125,14.19,71.8,3622.29,661.1,9.6,83.4,661.2401570000001
613.0,663.100156,14.17,71.9,3628.47,660.7,9.6,83.6,660.817188
614.0,662.6442179999999,14.16,71.9,3633.81,660.2,9.6,83.8,660.3612499999999
615.0,662.139765,14.14,71.9,3640.57,659.7,9.5,83.8,659.856797
616.0,661.737343,14.13,72.0,3645.76,659.2,9.5,83.6,659.454375
617.0,661.2515619999999,14.11,72.0,3651.91,658.7,9.5,83.0,658.9685939999999
618.0,660.488828,14.02,72.0,3659.61,658.1,9.5,82.3,658.20586
619.0,659.9444530000001,13.95,72.0,3668.16,657.6,9.6,81.4,657.6614850000001
620.0,659.55,13.92,72.0,3672.98,657.1,9.6,80.4,657.267032
621.0,659.039531,13.87,71.9,3679.75,656.6,9.7,79.4,656.756563
622.0,658.56,13.85,71.7,3685.74,656.1,9.8,78.7,656.277032
624.0,657.4088280000001,13.74,71.1,3700.45,655.1,9.9,77.8,655.1258600000001
625.0,656.997968,13.72,71.0,3707.03,654.6,9.9,77.6,654.715
625.0,657.93,13.8,71.4,3693.22,654.6,9.9,77.6,655.647032
626.0,656.557656,13.73,70.9,3712.32,654.1,9.9,77.5,654.274688
627.0,656.0620309999999,13.72,70.8,3718.41,653.7,9.9,77.4,653.779063
628.0,655.679375,13.72,70.6,3722.85,653.2,9.9,77.5,653.3964070000001
629.0,655.224062,13.71,70.5,3728.17,652.7,9.9,77.3,652.941094
630.0,654.772187,13.73,70.5,3734.04,652.2,9.9,77.0,652.489219
631.0,654.1749599999999,13.68,70.4,3740.83,651.7,9.9,76.6,651.891992
632.0,653.636093,13.62,70.3,3748.71,651.2,9.9,76.3,651.353125
633.0,653.187226,13.62,70.1,3755.21,650.8,9.8,76.3,650.904258
634.0,652.695468,13.62,70.0,3761.35,650.3,9.8,76.6,650.4125
635.0,652.1387890000001,13.61,69.9,3767.49,649.8,9.7,77.0,649.8558210000001
636.0,651.686757,13.59,69.8,3774.13,649.3,9.7,77.2,649.403789
637.0,651.281562,13.6,69.8,3779.62,648.8,9.6,77.4,648.998594
638.0,650.698359,13.6,69.7,3786.25,648.3,9.5,77.7,648.415391
639.0,650.165,13.58,69.7,3793.64,647.8,9.5,77.7,647.882032
640.0,649.723281,13.58,69.6,3801.19,647.3,9.4,77.8,647.4403130000001
641.0,649.196914,13.58,69.6,3807.53,646.8,9.4,78.0,646.913946
642.0,648.678398,13.54,69.6,3813.63,646.3,9.3,78.3,646.39543
643.0,648.261679,13.53,69.6,3818.58,645.8,9.3,78.6,645.978711
644.0,647.770078,13.51,69.6,3824.85,645.3,9.2,78.9,645.48711
645.0,647.373281,13.51,69.6,3829.74,644.8,9.2,79.2,645.090313
646.0,646.782109,13.52,69.6,3836.17,644.3,9.1,79.6,644.499141
647.0,646.2006640000001,13.45,69.6,3843.55,643.8,9.0,79.8,643.9176960000001
648.0,645.7325,13.43,69.7,3850.21,643.3,9.0,79.9,643.449532
649.0,645.237812,13.41,69.7,3857.77,642.7,8.9,80.1,642.954844
650.0,644.764687,13.38,69.7,3863.79,642.2,8.9,80.5,642.481719
651.0,644.192031,13.33,69.8,3871.78,641.7,8.8,80.9,641.9090630000001
652.0,643.68914,13.31,69.9,3878.11,641.2,8.7,81.2,641.406172
653.0,643.108281,13.3,69.9,3885.54,640.6,8.7,81.4,640.825313
654.0,642.4178899999999,13.23,70.0,3894.05,640.1,8.6,81.5,640.134922
655.0,641.805664,13.15,70.1,3901.62,639.6,8.6,81.5,639.522696
656.0,641.458984,13.1,70.3,3907.99,639.0,8.5,81.6,639.176016
657.0,641.006054,13.09,70.3,3912.81,638.5,8.4,82.1,638.723086
658.0,640.448593,13.04,70.4,3919.03,638.0,8.4,82.6,638.165625
659.0,639.897929,13.0,70.5,3926.75,637.5,8.3,82.9,637.614961
660.0,639.466757,12.97,70.6,3933.59,637.0,8.3,83.0,637.183789
661.0,638.936132,12.96,70.7,3940.26,636.5,8.2,83.1,636.6531640000001
662.0,638.4252339999999,12.93,70.7,3946.68,636.0,8.1,83.3,636.142266
663.0,637.936015,12.87,70.8,3953.51,635.5,8.1,83.5,635.653047
664.0,637.5033980000001,12.85,70.9,3958.69,635.0,8.0,83.8,635.2204300000001
665.0,636.913085,12.82,71.0,3965.8,634.5,8.0,84.2,634.630117
666.0,636.337851,12.76,71.1,3974.07,634.0,7.9,84.4,634.054883
667.0,635.941679,12.72,71.2,3980.98,633.5,7.9,84.6,633.658711
668.0,635.474062,12.71,71.3,3987.75,633.0,7.8,84.9,633.191094
669.0,634.806054,12.65,71.4,3994.82,632.5,7.7,85.2,632.523086
670.0,634.421875,12.58,71.5,4000.92,632.0,7.7,85.3,632.138907
671.0,634.073828,12.58,71.6,4005.7,631.5,7.6,85.5,631.7908600000001
672.0,633.618007,12.56,71.7,4011.88,631.1,7.6,85.9,631.335039
673.0,633.0912890000001,12.5,71.8,4018.03,630.6,7.5,86.3,630.8083210000001
674.0,632.610859,12.44,71.9,4023.73,630.1,7.5,86.5,630.327891
675.0,632.161601,12.42,72.0,4028.8,629.7,7.4,86.9,629.878633
676.0,631.5042179999999,12.37,72.1,4035.51,629.2,7.3,87.2,629.2212499999999
677.0,631.0932809999999,12.34,72.2,4041.88,628.7,7.3,87.2,628.810313
678.0,630.624687,12.32,72.3,4047.7,628.2,7.2,87.2,628.341719
679.0,630.202382,12.28,72.4,4054.29,627.7,7.2,87.1,627.919414
680.0,629.637656,12.23,72.5,4060.31,627.2,7.2,86.8,627.354688
681.0,629.164218,12.2,72.5,4065.39,626.8,7.2,86.6,626.88125
682.0,628.620937,12.15,72.6,4070.9,626.3,7.2,86.6,626.337969
683.0,628.145585,12.11,72.6,4077.67,625.8,7.1,86.8,625.862617
684.0,627.701953,12.07,72.7,4084.01,625.3,7.1,87.1,625.418985
685.0,627.284687,12.05,72.8,4090.0,624.9,7.0,87.5,625.001719
686.0,626.818359,11.99,72.9,4095.71,624.4,6.9,87.8,624.535391
687.0,626.371289,11.95,73.0,4100.62,623.9,6.9,88.3,624.0883210000001
688.0,625.944179,11.91,73.1,4106.32,623.5,6.8,88.8,623.661211
689.0,625.449648,11.88,73.2,4113.35,623.0,6.8,89.0,623.16668
690.0,624.827304,11.81,73.3,4121.06,622.6,6.8,88.8,622.544336
691.0,624.418828,11.77,73.4,4127.04,622.1,6.7,88.6,622.13586
692.0,624.05332,11.76,73.5,4132.16,621.7,6.7,88.7,621.770352
693.0,623.567226,11.69,73.7,4138.84,621.2,6.7,89.0,621.284258
694.0,623.205781,11.62,73.8,4143.19,620.8,6.6,89.4,620.922813
695.0,622.737695,11.6,74.0,4150.9,620.4,6.6,89.7,620.454727
