time,p_st,t_st,rh_st,z_st,p_vs,t_vs,rh_vs,p_st_adj
358.0,805.6025,17.87,100.0,1923.84,804.1,17.4,100.0,804.008438
359.0,804.956406,17.85,100.0,1931.13,803.6,17.4,100.0,803.362344
360.0,804.220625,17.84,100.0,1936.07,803.1,17.4,100.0,802.626563
361.0,803.851796,17.82,100.0,1941.77,802.6,17.4,100.0,802.257734
362.0,803.480156,17.8,100.0,1946.37,802.0,17.4,100.0,801.886094
363.0,802.7884369999999,17.77,100.0,1951.79,801.5,17.4,100.0,801.1943749999999
364.0,802.239375,17.76,100.0,1957.43,801.0,17.3,100.0,800.645313
365.0,801.8110929999999,17.75,100.0,1960.74,800.5,17.3,100.0,800.2170309999999
366.0,801.388984,17.72,100.0,1965.46,800.0,17.3,100.0,799.794922
367.0,800.8459369999999,17.71,100.0,1970.53,799.5,17.3,100.0,799.2518749999999
368.0,800.160937,17.68,100.0,1977.24,798.9,17.2,100.0,798.566875
369.0,799.7592179999999,17.67,100.0,1981.67,798.4,17.2,100.0,798.1651559999999
370.0,799.244062,17.65,100.0,1986.45,797.9,17.2,100.0,797.65
371.0,798.7694530000001,17.62,100.0,1991.62,797.4,17.1,100.0,797.1753910000001
372.0,798.196093,17.58,100.0,1997.2,796.9,17.1,100.0,796.602031
373.0,797.627031,17.57,100.0,2004.39,796.4,17.1,100.0,796.032969
374.0,797.222656,17.55,100.0,2007.98,795.9,17.1,100.0,795.628594
375.0,796.765781,17.53,100.0,2013.51,795.4,17.0,100.0,795.1717189999999
376.0,796.26414,17.52,100.0,2018.68,794.9,17.0,100.0,794.670078
377.0,795.762343,17.5,100.0,2024.66,794.4,17.0,100.0,794.168281
378.0,795.255312,17.47,100.0,2030.76,793.9,17.0,100.0,793.66125
379.0,794.782656,17.45,100.0,2036.94,793.4,16.9,100.0,793.188594
380.0,794.146093,17.42,100.0,2043.35,792.8,16.9,100.0,792.5520309999999
381.0,793.5907030000001,17.39,100.0,2051.24,792.3,16.9,100.0,791.9966410000001
382.0,792.9915619999999,17.36,100.0,2058.08,791.8,16.9,100.0,791.3974999999999
383.0,792.504375,17.36,100.0,2064.32,791.2,16.9,100.0,790.910313
384.0,792.1125,17.32,100.0,2069.58,790.7,16.8,100.0,790.518438
385.0,791.608437,17.31,100.0,2075.94,790.2,16.8,100.0,790.014375
386.0,790.88125,17.28,100.0,2082.33,789.7,16.7,100.0,789.287188
387.0,790.354531,17.26,100.0,2088.26,789.1,16.7,100.0,788.760469
388.0,789.874375,17.24,100.0,2093.35,788.6,16.7,100.0,788.280313
389.0,789.333125,17.21,100.0,2098.99,788.1,16.7,100.0,787.739063
390.0,788.814843,17.17,100.0,2103.42,787.6,16.7,100.0,787.220781
391.0,788.299921,17.16,100.0,2108.55,787.1,16.7,100.0,786.705859
392.0,787.976718,17.15,100.0,2112.66,786.6,16.6,100.0,786.382656
393.0,787.577187,17.12,100.0,2117.64,786.2,16.5,100.0,785.983125
394.0,786.995625,17.09,100.0,2122.55,785.7,16.6,100.0,785.401563
395.0,786.549531,17.08,100.0,2129.17,785.3,16.6,100.0,784.955469
396.0,786.195937,17.06,100.0,2133.79,784.8,16.5,100.0,784.601875
397.0,785.83375,17.05,100.0,2139.49,784.4,16.5,100.0,784.239688
398.0,785.296015,17.01,100.0,2145.1,783.9,16.5,100.0,783.701953
399.0,784.710937,16.98,100.0,2151.13,783.4,16.5,100.0,783.1168749999999
400.0,784.283593,16.97,100.0,2156.86,782.9,16.5,100.0,782.689531
401.0,783.82,16.96,100.0,2163.94,782.4,16.4,100.0,782.225938
403.0,782.6075780000001,16.92,100.0,2178.84,781.5,16.4,100.0,781.0135160000001
404.0,782.315156,16.89,100.0,2182.62,781.0,16.3,100.0,780.721094
405.0,781.88875,16.86,100.0,2187.19,780.5,16.3,100.0,780.294688
406.0,781.4550780000001,16.84,100.0,2192.61,780.0,16.3,100.0,779.8610160000001
407.0,780.996718,16.82,100.0,2198.87,779.5,16.3,100.0,779.402656
408.0,780.350234,16.81,100.0,2205.11,779.0,16.2,100.0,778.756172
409.0,779.6767179999999,16.78,100.0,2211.77,778.5,16.2,100.0,778.0826559999999
410.0,779.273281,16.74,100.0,2217.18,778.0,16.1,100.0,777.679219
411.0,778.792031,16.71,100.0,2221.87,777.4,16.1,100.0,777.197969
412.0,778.188125,16.68,100.0,2227.96,776.9,16.0,99.8,776.594063
413.0,777.676562,16.66,100.0,2235.63,776.4,15.9,99.3,776.0825
414.0,777.145625,16.63,99.9,2242.31,775.9,15.8,98.5,775.551563
415.0,776.612109,16.58,99.3,2248.06,775.4,15.7,98.0,775.018047
416.0,776.2023429999999,16.56,98.8,2251.63,774.9,15.6,98.0,774.6082809999999
417.0,775.8217179999999,16.52,98.4,2257.26,774.5,15.6,98.1,774.2276559999999
418.0,775.488906,16.49,98.1,2261.38,774.0,15.5,98.2,773.894844
419.0,775.028281,16.48,97.8,2269.25,773.6,15.5,98.5,773.434219
420.0,774.357656,16.43,97.7,2273.9,773.1,15.5,98.9,772.763594
424.0,772.588593,16.33,97.9,2292.32,771.2,15.4,98.7,770.9945309999999
425.0,772.088906,16.28,97.9,2297.04,770.8,15.4,98.8,770.494844
426.0,771.627968,16.27,98.1,2301.02,770.4,15.4,99.1,770.033906
427.0,771.322968,16.24,98.2,2305.02,769.9,15.4,99.3,769.7289059999999
429.0,770.525625,16.19,98.4,2313.23,769.1,15.4,99.4,768.931563
430.0,770.050312,16.18,98.5,2316.29,768.6,15.3,99.5,768.45625
431.0,769.490625,16.14,98.6,2321.81,768.2,15.3,99.5,767.896563
432.0,768.912421,16.11,98.7,2328.1,767.7,15.3,99.1,767.318359
433.0,768.534531,16.08,98.7,2334.1,767.2,15.3,98.5,766.940469
434.0,768.029687,16.06,98.5,2339.8,766.8,15.2,97.7,766.435625
435.0,767.471875,16.04,98.0,2345.44,766.3,15.1,97.4,765.877813
436.0,767.0779679999999,15.99,97.8,2348.83,765.8,15.1,97.6,765.4839059999999
437.0,766.630937,15.97,97.6,2352.99,765.3,15.1,97.9,765.036875
438.0,766.285,15.96,97.6,2356.4,764.9,15.0,98.0,764.690938
439.0,765.905312,15.94,97.5,2361.81,764.4,15.0,98.0,764.31125
440.0,765.352656,15.91,97.4,2365.88,764.0,15.0,98.2,763.758594
441.0,764.844218,15.89,97.3,2372.65,763.5,14.9,98.5,763.250156
442.0,764.3319530000001,15.85,97.3,2378.9,763.0,14.9,98.7,762.7378910000001
443.0,763.898671,15.82,97.4,2383.93,762.6,14.9,98.7,762.304609
444.0,763.384375,15.81,97.4,2388.64,762.1,14.8,98.6,761.790313
445.0,762.932812,15.77,97.3,2395.64,761.6,14.8,98.4,761.33875
446.0,762.5075,15.75,97.4,2401.41,761.1,14.8,98.4,760.913438
447.0,761.8226559999999,15.73,97.3,2407.06,760.7,14.7,98.5,760.2285939999999
448.0,761.318046,15.7,97.3,2414.04,760.2,14.7,98.7,759.723984
449.0,760.9975780000001,15.66,97.3,2419.04,759.7,14.7,98.7,759.4035160000001
450.0,760.6790619999999,15.63,97.3,2424.59,759.3,14.6,98.4,759.0849999999999
451.0,760.244687,15.61,97.2,2429.91,758.8,14.6,98.2,758.650625
452.0,759.741718,15.58,97.2,2435.67,758.4,14.6,98.4,758.147656
453.0,759.2940619999999,15.54,97.2,2441.95,757.9,14.5,98.7,757.6999999999999
454.0,758.8871869999999,15.51,97.3,2448.32,757.5,14.5,98.9,757.2931249999999
455.0,758.4260929999999,15.48,97.3,2454.54,757.0,14.5,98.8,756.8320309999999
456.0,757.8353119999999,15.46,97.3,2460.14,756.6,14.5,98.5,756.2412499999999
457.0,757.354843,15.41,97.3,2466.36,756.1,14.5,98.4,755.760781
458.0,756.971406,15.4,97.4,2469.21,755.6,14.4,98.5,755.377344
459.0,756.48625,15.37,97.4,2474.11,755.2,14.4,98.6,754.892188
460.0,756.142109,15.34,97.5,2478.35,754.8,14.4,98.8,754.548047
461.0,755.785781,15.33,97.7,2483.85,754.3,14.4,98.9,754.191719
462.0,755.3147650000001,15.28,97.9,2488.1,753.9,14.4,99.2,753.7207030000001
463.0,754.869687,15.28,98.0,2490.11,753.5,14.4,99.6,753.275625
464.0,754.37875,15.24,98.1,2493.95,753.1,14.4,99.7,752.784688
465.0,753.977187,15.21,98.2,2498.27,752.7,14.3,99.5,752.383125
466.0,753.602343,15.2,98.2,2502.97,752.3,14.3,99.2,752.008281
467.0,753.2904679999999,15.15,98.3,2506.23,751.8,14.2,99.0,751.6964059999999
468.0,752.87,15.14,98.3,2510.48,751.4,14.2,99.1,751.275938
469.0,752.392343,15.1,98.3,2514.75,751.0,14.2,99.5,750.798281
470.0,751.9391400000001,15.08,98.4,2518.69,750.5,14.2,99.8,750.3450780000001
471.0,751.345625,15.05,98.5,2524.83,750.1,14.2,100.0,749.751563
472.0,750.836406,15.02,98.8,2530.41,749.6,14.2,100.0,749.242344
473.0,750.400312,15.0,99.2,2535.86,749.1,14.2,100.0,748.80625
475.0,749.3435929999999,14.93,99.8,2547.23,748.1,14.2,100.0,747.7495309999999
476.0,748.925625,14.9,100.0,2552.96,747.6,14.2,100.0,747.331563
477.0,748.336718,14.88,100.0,2559.92,747.1,14.2,100.0,746.742656
478.0,747.853515,14.85,100.0,2564.07,746.6,14.2,100.0,746.259453
479.0,747.271562,14.83,100.0,2570.59,746.1,14.1,100.0,745.6775
480.0,746.68289,14.78,100.0,2577.17,745.5,14.2,100.0,745.088828
481.0,746.239062,14.76,100.0,2583.2,745.0,14.1,100.0,744.645
482.0,745.779687,14.73,100.0,2589.21,744.6,14.2,100.0,744.185625
483.0,745.224453,14.72,100.0,2594.34,744.1,14.2,100.0,743.630391
484.0,744.982187,14.67,100.0,2596.14,743.6,14.1,100.0,743.388125
485.0,744.5930460000001,14.67,100.0,2601.01,743.2,14.1,100.0,742.9989840000001
486.0,744.135625,14.67,100.0,2605.17,742.8,14.1,100.0,742.541563
487.0,743.825937,14.64,100.0,2608.1,742.4,14.0,100.0,742.231875
488.0,743.431875,14.62,100.0,2611.37,741.9,13.9,100.0,741.837813
489.0,742.8379679999999,14.58,100.0,2617.24,741.5,13.8,100.0,741.2439059999999
490.0,742.297031,14.55,100.0,2625.09,741.0,13.8,100.0,740.7029689999999
491.0,741.678125,14.51,99.9,2632.09,740.5,13.7,100.0,740.084063
492.0,741.1973429999999,14.48,99.8,2637.93,740.0,13.6,100.0,739.6032809999999
493.0,740.694062,14.45,100.0,2644.7,739.5,13.7,100.0,739.1
494.0,740.039921,14.42,100.0,2651.31,739.0,13.7,100.0,738.445859
495.0,739.690546,14.39,100.0,2657.15,738.4,13.6,100.0,738.096484
496.0,739.057187,14.35,100.0,2664.21,737.9,13.6,100.0,737.463125
497.0,738.598125,14.32,99.9,2669.56,737.4,13.5,99.8,737.004063
498.0,738.207656,14.3,99.8,2674.43,736.9,13.4,99.9,736.613594
499.0,737.69914,14.26,99.7,2680.9,736.4,13.4,100.0,736.105078
500.0,737.156406,14.2,99.8,2686.7,735.9,13.4,100.0,735.5623439999999
501.0,736.596875,14.19,99.8,2691.85,735.4,13.4,100.0,735.002813
502.0,736.065468,14.14,99.9,2697.84,735.0,13.3,100.0,734.471406
503.0,735.6946869999999,14.11,99.9,2702.7,734.5,13.3,100.0,734.1006249999999
504.0,735.263671,14.09,99.9,2706.79,734.0,13.3,100.0,733.669609
505.0,734.963828,14.06,100.0,2711.48,733.6,13.3,100.0,733.369766
506.0,734.625156,14.03,100.0,2716.25,733.1,13.2,100.0,733.0310939999999
507.0,734.071093,13.99,100.0,2722.68,732.7,13.2,100.0,732.477031
508.0,733.582187,13.97,100.0,2729.56,732.2,13.3,100.0,731.988125
509.0,733.106484,13.95,100.0,2736.16,731.8,13.3,100.0,731.512422
510.0,732.6225,13.91,100.0,2743.11,731.3,13.3,100.0,731.0284379999999
511.0,732.079609,13.88,100.0,2751.18,730.8,13.3,100.0,730.485547
512.0,731.589375,13.86,100.0,2758.59,730.3,13.3,100.0,729.995313
513.0,730.930781,13.84,100.0,2764.88,729.8,13.2,100.0,729.336719
514.0,730.470625,13.81,100.0,2768.47,729.3,13.2,100.0,728.876563
515.0,729.9610150000001,13.78,100.0,2774.37,728.8,13.2,100.0,728.3669530000001
516.0,729.423125,13.75,100.0,2779.17,728.4,13.2,100.0,727.829063
517.0,728.9842179999999,13.73,100.0,2784.34,727.9,13.1,100.0,727.3901559999999
518.0,728.6275,13.71,100.0,2788.02,727.4,13.1,100.0,727.033438
519.0,728.3175,13.69,100.0,2790.82,727.0,13.1,100.0,726.723438
520.0,727.9919530000001,13.68,100.0,2794.86,726.6,13.0,100.0,726.3978910000001
521.0,727.607031,13.65,100.0,2795.92,726.2,13.0,100.0,726.012969
522.0,727.262031,13.62,100.0,2798.4,725.8,13.0,100.0,725.667969
523.0,726.704062,13.61,100.0,2804.03,725.4,13.0,100.0,725.11
524.0,726.289218,13.57,100.0,2809.99,724.9,13.0,100.0,724.695156
525.0,725.865,13.57,100.0,2815.04,724.5,12.9,100.0,724.270938
526.0,725.49125,13.55,100.0,2818.25,724.1,12.9,100.0,723.897188
527.0,725.0953900000001,13.52,100.0,2823.4,723.7,12.9,100.0,723.5013280000001
528.0,724.716093,13.5,100.0,2827.37,723.3,12.9,100.0,723.122031
529.0,724.225468,13.47,100.0,2830.24,722.8,12.9,100.0,722.631406
530.0,723.662968,13.44,100.0,2837.16,722.3,12.9,100.0,722.068906
531.0,723.029687,13.43,100.0,2844.35,721.9,12.9,100.0,721.435625
532.0,722.634687,13.4,100.0,2850.5,721.4,12.8,100.0,721.040625
533.0,722.123515,13.38,100.0,2856.95,720.8,12.8,99.7,720.529453
534.0,721.506406,13.34,100.0,2863.82,720.3,12.7,98.9,719.912344
536.0,720.504531,13.31,100.0,2878.22,719.2,12.6,98.6,718.910469
537.0,719.7841400000001,13.29,100.0,2886.49,718.7,12.6,98.8,718.1900780000001
538.0,719.088515,13.27,100.0,2894.63,718.1,12.6,99.0,717.494453
539.0,718.6442179999999,13.24,100.0,2901.89,717.5,12.6,99.2,717.0501559999999
540.0,718.0544530000001,13.23,100.0,2909.78,717.0,12.6,99.2,716.4603910000001
541.0,717.508515,13.21,100.0,2918.44,716.4,12.6,99.2,715.914453
544.0,716.1332030000001,13.15,100.0,2936.29,714.9,12.5,99.6,714.5391410000001
545.0,715.6059369999999,13.14,100.0,2940.81,714.4,12.4,99.7,714.0118749999999
546.0,715.2097650000001,13.11,100.0,2946.19,713.9,12.4,99.9,713.615703
547.0,714.6039059999999,13.08,100.0,2952.73,713.5,12.4,100.0,713.0098439999999
548.0,714.075468,13.07,100.0,2957.46,713.0,12.4,100.0,712.481406
549.0,713.6478119999999,13.07,100.0,2962.67,712.5,12.3,100.0,712.0537499999999
550.0,713.2386710000001,13.03,100.0,2967.13,712.1,12.3,99.9,711.6446090000001
551.0,712.860468,13.0,100.0,2971.03,711.6,12.3,99.9,711.266406
553.0,712.074843,12.96,100.0,2981.01,710.8,12.3,100.0,710.480781
554.0,711.8,12.94,100.0,2985.22,710.4,12.2,100.0,710.205938
555.0,711.3882030000001,12.93,100.0,2990.16,710.0,12.2,100.0,709.7941410000001
556.0,710.979218,12.89,100.0,2995.55,709.6,12.2,100.0,709.3851559999999
557.0,710.395703,12.87,100.0,2999.03,709.1,12.2,100.0,708.801641
558.0,709.9685929999999,12.86,100.0,3003.32,708.7,12.2,100.0,708.3745309999999
559.0,709.605,12.83,100.0,3007.55,708.3,12.1,100.0,708.010938
560.0,709.17,12.8,100.0,3014.06,707.8,12.1,100.0,707.575938
561.0,708.772656,12.78,100.0,3021.51,707.4,12.1,100.0,707.178594
562.0,708.045,12.77,100.0,3028.58,706.9,12.1,100.0,706.450938
563.0,707.54664,12.73,100.0,3036.4,706.4,12.0,100.0,705.952578
565.0,706.627968,12.68,100.0,3048.94,705.4,11.9,99.0,705.033906
566.0,706.0696869999999,12.66,100.0,3054.29,704.9,11.9,98.4,704.4756249999999
567.0,705.6405460000001,12.63,99.6,3059.1,704.4,11.8,97.8,704.0464840000001
568.0,705.091406,12.6,99.2,3064.96,703.9,11.7,97.5,703.497344
569.0,704.5621090000001,12.56,98.5,3070.03,703.4,11.6,97.3,702.9680470000001
570.0,704.091484,12.54,97.8,3075.66,702.9,11.5,96.8,702.497422
571.0,703.521093,12.53,97.2,3081.81,702.4,11.4,96.8,701.9270309999999
572.0,703.045312,12.5,96.8,3086.58,701.9,11.4,97.3,701.45125
573.0,702.629687,12.49,96.6,3091.73,701.4,11.4,97.7,701.035625
574.0,702.305156,12.44,96.6,3096.24,701.0,11.4,98.1,700.711094
575.0,701.809531,12.41,96.6,3099.7,700.5,11.3,98.1,700.215469
576.0,701.271718,12.39,96.5,3104.41,700.1,11.3,97.8,699.677656
577.0,700.983125,12.37,96.4,3107.58,699.6,11.3,97.6,699.389063
578.0,700.526875,12.35,96.3,3111.93,699.2,11.2,97.4,698.932813
579.0,699.999687,12.32,96.1,3119.65,698.8,11.1,97.1,698.405625
580.0,699.5916400000001,12.28,95.7,3125.98,698.4,11.1,96.9,697.9975780000001
581.0,699.336875,12.26,95.5,3129.86,697.9,11.0,96.9,697.742813
583.0,698.548125,12.21,95.3,3140.41,697.1,11.0,97.5,696.954063
584.0,697.9390619999999,12.18,95.3,3145.3,696.7,11.0,97.9,696.3449999999999
585.0,697.56125,12.15,95.5,3149.89,696.3,11.0,98.5,695.967188
586.0,697.062812,12.12,95.7,3155.56,695.9,10.9,99.0,695.46875
587.0,696.636406,12.08,96.0,3160.31,695.4,11.0,99.6,695.042344
588.0,696.2834369999999,12.06,96.7,3161.26,695.0,11.0,100.0,694.6893749999999
589.0,695.9969530000001,12.03,97.1,3165.96,694.6,11.0,100.0,694.4028910000001
590.0,695.526875,11.98,97.1,3167.78,694.2,10.9,98.6,693.932813
591.0,695.008125,11.94,96.5,3175.18,693.7,10.8,97.4,693.4140629999999
592.0,694.739687,11.93,95.9,3181.84,693.3,10.7,96.8,693.145625
593.0,694.177187,11.89,95.6,3187.0,692.9,10.6,96.4,692.583125
594.0,693.804687,11.85,95.5,3195.4,692.5,10.6,95.5,692.2106249999999
595.0,693.365703,11.82,93.8,3201.81,692.0,10.5,93.1,691.771641
596.0,692.8075,11.79,92.8,3208.22,691.6,10.5,92.5,691.213438
597.0,692.450625,11.76,92.6,3212.03,691.1,10.4,94.6,690.8565629999999
598.0,692.031562,11.73,92.8,3217.16,690.7,10.3,96.7,690.4375
599.0,691.468125,11.7,93.2,3225.13,690.2,10.4,97.5,689.874063
600.0,690.876093,11.67,93.7,3231.32,689.7,10.4,97.8,689.282031
604.0,689.221406,11.53,94.9,3253.81,688.0,10.3,96.9,687.627344
605.0,688.766093,11.51,95.0,3259.4,687.5,10.2,96.5,687.172031
606.0,688.349218,11.46,94.5,3264.86,687.1,10.1,95.8,686.7551559999999
607.0,687.757968,11.41,94.0,3272.55,686.6,10.0,95.5,686.163906
608.0,687.307343,11.39,93.8,3277.76,686.2,10.0,95.9,685.7132809999999
609.0,686.972656,11.36,93.7,3284.63,685.7,10.0,96.3,685.378594
610.0,686.636406,11.33,93.8,3290.05,685.3,9.9,96.7,685.042344
611.0,686.201171,11.28,94.0,3294.47,684.8,9.9,97.2,684.607109
612.0,685.74914,11.26,94.5,3298.28,684.4,10.0,98.3,684.155078
613.0,685.243437,11.21,95.0,3302.32,684.0,10.0,99.0,683.649375
614.0,684.623437,11.19,95.3,3307.65,683.5,10.0,99.3,683.029375
615.0,684.3475,11.14,96.0,3312.46,683.0,10.0,99.7,682.753438
616.0,683.888437,11.1,96.6,3318.71,682.6,10.0,99.7,682.294375
617.0,683.4078900000001,11.07,96.9,3324.2,682.1,10.0,99.2,681.8138280000001
618.0,682.960859,11.02,97.2,3328.69,681.7,10.0,98.9,681.366797
619.0,682.365781,10.99,97.3,3332.99,681.2,9.9,98.9,680.771719
620.0,681.885468,10.95,97.3,3338.51,680.8,9.9,98.9,680.2914059999999
621.0,681.6584369999999,10.91,97.7,3341.77,680.3,9.9,99.8,680.0643749999999
622.0,681.0438280000001,10.88,98.3,3350.03,679.9,9.9,100.0,679.4497660000001
623.0,680.548125,10.84,98.7,3355.04,679.4,9.9,100.0,678.954063
624.0,680.165234,10.8,98.9,3360.89,679.0,9.9,99.7,678.571172
625.0,679.85625,10.77,98.7,3364.41,678.6,9.8,98.6,678.262188
626.0,679.4114059999999,10.74,98.1,3369.49,678.1,9.6,97.4,677.8173439999999
627.0,679.033593,10.7,98.2,3373.34,677.7,9.6,97.4,677.439531
628.0,678.6442179999999,10.66,98.6,3378.33,677.3,9.7,98.3,677.0501559999999
629.0,678.187656,10.63,98.0,3382.79,676.9,9.6,96.9,676.5935939999999
630.0,677.70289,10.61,96.7,3387.55,676.4,9.3,95.0,676.108828
631.0,677.210937,10.58,95.7,3393.75,676.0,9.3,94.9,675.6168749999999
632.0,676.803125,10.55,95.2,3399.37,675.5,9.2,95.7,675.209063
633.0,676.343203,10.51,94.9,3405.74,675.1,9.2,96.3,674.749141
634.0,675.88375,10.48,94.5,3411.06,674.6,9.2,96.4,674.289688
635.0,675.3117960000001,10.44,94.3,3418.02,674.2,9.2,96.4,673.7177340000001
636.0,674.808593,10.42,94.1,3423.98,673.7,9.1,96.2,673.214531
637.0,674.531796,10.38,94.0,3427.35,673.3,9.1,95.8,672.937734
638.0,674.028671,10.35,93.8,3432.49,672.8,9.0,95.3,672.434609
639.0,673.537343,10.31,93.6,3438.99,672.4,9.0,95.0,671.943281
640.0,673.235312,10.29,93.4,3443.88,671.9,8.9,94.9,671.64125
641.0,672.690468,10.26,93.1,3450.57,671.4,8.9,95.1,671.096406
642.0,672.180781,10.22,93.1,3456.38,671.0,8.9,95.6,670.586719
643.0,671.781718,10.19,93.2,3459.88,670.5,8.9,96.1,670.187656
644.0,671.3176559999999,10.16,93.5,3468.36,670.0,8.9,96.4,669.7235939999999
645.0,670.628671,10.13,93.7,3477.09,669.6,8.9,96.3,669.034609
646.0,670.179375,10.1,93.9,3483.49,669.1,8.9,96.3,668.585313
647.0,669.892656,10.06,94.1,3488.44,668.7,8.8,96.4,668.298594
648.0,669.5125,10.03,94.3,3492.87,668.3,8.8,96.6,667.918438
649.0,669.110312,10.01,94.4,3498.58,667.8,8.8,97.0,667.51625
650.0,668.721718,9.98,94.9,3502.99,667.4,8.8,98.0,667.127656
651.0,668.250937,9.96,95.3,3508.4,667.0,8.9,98.8,666.656875
652.0,667.741718,9.92,96.0,3513.28,666.6,8.9,99.6,666.147656
653.0,667.274375,9.89,96.8,3519.33,666.1,9.0,100.0,665.680313
654.0,666.971093,9.86,97.3,3521.81,665.7,9.0,100.0,665.377031
655.0,666.664609,9.84,98.0,3527.83,665.3,9.1,100.0,665.070547
656.0,666.1974210000001,9.83,98.9,3533.51,664.9,9.2,100.0,664.6033590000001
657.0,665.731875,9.82,99.7,3539.3,664.5,9.3,100.0,664.1378129999999
658.0,665.346718,9.79,100.0,3544.31,664.1,9.3,100.0,663.752656
659.0,664.852734,9.77,100.0,3551.05,663.7,9.3,100.0,663.258672
660.0,664.601796,9.76,100.0,3554.16,663.3,9.3,100.0,663.007734
661.0,664.2535929999999,9.73,100.0,3560.58,662.9,9.4,100.0,662.6595309999999
662.0,663.696171,9.74,100.0,3567.17,662.4,9.4,100.0,662.102109
663.0,663.2125,9.72,100.0,3573.03,662.0,9.4,100.0,661.618438
664.0,662.45625,9.72,100.0,3581.65,661.5,9.5,100.0,660.862188
665.0,662.24375,9.72,100.0,3587.2,661.0,9.4,100.0,660.649688
666.0,661.72,9.71,100.0,3592.1,660.6,9.4,100.0,660.125938
667.0,661.184843,9.68,100.0,3596.98,660.1,9.4,99.9,659.590781
668.0,660.713437,9.68,100.0,3602.99,659.7,9.3,100.0,659.119375
669.0,660.429375,9.67,100.0,3608.36,659.2,9.3,100.0,658.835313
670.0,660.131406,9.66,100.0,3611.35,658.8,9.3,100.0,658.537344
671.0,659.5726559999999,9.64,100.0,3618.37,658.4,9.3,100.0,657.9785939999999
672.0,659.184609,9.64,100.0,3626.0,657.9,9.3,100.0,657.590547
673.0,658.801562,9.62,100.0,3632.02,657.5,9.3,100.0,657.2075
674.0,658.37875,9.61,100.0,3637.94,657.1,9.2,100.0,656.784688
675.0,657.8821869999999,9.59,100.0,3644.72,656.6,9.2,100.0,656.2881249999999
676.0,657.3321090000001,9.58,100.0,3650.62,656.2,9.2,100.0,655.738047
677.0,657.008125,9.57,100.0,3655.9,655.7,9.2,100.0,655.4140629999999
678.0,656.3725,9.56,100.0,3663.05,655.3,9.1,100.0,654.7784379999999
679.0,656.0447650000001,9.54,100.0,3669.73,654.9,9.1,100.0,654.4507030000001
680.0,655.702031,9.53,100.0,3675.44,654.4,9.1,100.0,654.107969
681.0,655.212226,9.51,100.0,3680.82,654.0,9.1,100.0,653.618164
682.0,654.817851,9.48,100.0,3686.06,653.6,9.0,100.0,653.223789
683.0,654.3798429999999,9.47,100.0,3690.47,653.2,9.0,100.0,652.7857809999999
684.0,654.068906,9.46,100.0,3694.16,652.7,9.0,100.0,652.474844
686.0,653.208437,9.42,100.0,3707.45,651.8,8.9,100.0,651.614375
687.0,652.51875,9.39,100.0,3713.29,651.4,8.8,100.0,650.924688
688.0,651.9358980000001,9.37,100.0,3718.77,650.9,8.7,100.0,650.3418360000001
689.0,651.679023,9.34,100.0,3722.11,650.4,8.7,100.0,650.084961
690.0,651.174375,9.33,100.0,3726.78,649.9,8.7,100.0,649.580313
691.0,650.51996,9.3,100.0,3733.97,649.4,8.7,100.0,648.925898
692.0,650.0608980000001,9.28,100.0,3740.43,648.9,8.6,100.0,648.4668360000001
693.0,649.487695,9.24,100.0,3748.57,648.3,8.6,100.0,647.893633
694.0,648.758632,9.22,100.0,3759.11,647.8,8.6,100.0,647.16457
695.0,648.440078,9.19,100.0,3764.63,647.3,8.6,100.0,646.846016
696.0,647.996601,9.17,100.0,3770.99,646.8,8.6,100.0,646.402539
697.0,647.2991010000001,9.14,100.0,3777.25,646.3,8.5,100.0,645.705039
698.0,646.911757,9.12,100.0,3783.01,645.9,8.4,100.0,645.317695
699.0,646.532382,9.09,100.0,3786.55,645.4,8.5,100.0,644.93832
702.0,645.4897649999999,9.02,100.0,3797.8,644.2,8.4,100.0,643.8957029999999
703.0,645.143007,9.01,100.0,3801.41,643.8,8.4,100.0,643.548945
704.0,644.729023,8.97,100.0,3806.16,643.4,8.3,100.0,643.134961
705.0,644.37,8.95,100.0,3812.89,643.1,8.1,100.0,642.775938
706.0,643.953593,8.93,100.0,3817.57,642.7,8.0,100.0,642.359531
707.0,643.590507,8.88,100.0,3823.7,642.3,8.0,99.9,641.996445
708.0,643.357304,8.86,100.0,3827.34,641.9,7.9,99.8,641.763242
709.0,643.117421,8.83,100.0,3831.78,641.6,7.9,100.0,641.523359
710.0,642.713867,8.81,100.0,3835.6,641.2,7.9,100.0,641.119805
711.0,642.1248429999999,8.78,100.0,3841.44,640.8,7.8,100.0,640.5307809999999
712.0,641.729921,8.73,100.0,3846.72,640.4,7.8,100.0,640.135859
713.0,641.293554,8.7,99.8,3854.19,640.0,7.8,99.9,639.699492
714.0,640.876718,8.67,99.7,3861.69,639.6,7.7,99.5,639.282656
715.0,640.381093,8.63,99.6,3868.37,639.2,7.7,99.3,638.787031
716.0,639.8627339999999,8.59,99.5,3874.73,638.7,7.7,99.2,638.2686719999999
717.0,639.60121,8.56,99.4,3880.0,638.3,7.6,99.2,638.007148
718.0,639.131914,8.53,99.3,3883.13,637.9,7.6,99.2,637.537852
719.0,638.733359,8.5,99.2,3887.66,637.5,7.6,99.0,637.1392969999999
720.0,638.4066399999999,8.48,99.2,3892.08,637.1,7.5,98.9,636.8125779999999
