Time,Height,P,T,U,WS,WD,Ascent
1041.5,5497.0,521.0,-0.6,91.9,4.5,67.6,446.0
1042.5,5502.0,520.7,-0.6,91.8,4.6,68.5,357.0
1043.5,5507.0,520.4,-0.6,91.6,4.6,69.3,261.0
1044.5,5512.0,520.0,-0.7,91.8,4.7,70.1,292.0
1045.5,5516.0,519.7,-0.7,92.3,4.8,70.7,282.0
1046.5,5520.0,519.4,-0.7,92.7,4.9,71.2,207.0
1047.5,5524.0,519.1,-0.8,93.0,5.0,71.6,272.0
1048.5,5529.0,518.8,-0.8,93.1,5.1,71.9,260.0
1049.5,5533.0,518.4,-0.8,93.5,5.1,72.2,279.0
1050.5,5539.0,518.1,-0.9,93.8,5.2,72.3,318.0
1051.5,5545.0,517.7,-0.9,94.3,5.3,72.4,350.0
1052.5,5551.0,517.3,-0.9,94.8,5.3,72.4,367.0
1053.5,5557.0,516.9,-0.9,95.2,5.4,72.3,378.0
1054.5,5564.0,516.5,-1.0,95.3,5.5,72.1,413.0
1055.5,5572.0,516.1,-1.0,95.3,5.5,71.9,512.0
1056.5,5581.0,515.7,-1.0,95.0,5.6,71.7,497.0
1057.5,5586.0,515.3,-1.1,94.5,5.6,71.4,313.0
1058.5,5590.0,514.9,-1.1,94.4,5.6,71.0,246.0
1059.5,5595.0,514.6,-1.2,94.6,5.7,70.7,308.0
1060.5,5601.0,514.2,-1.2,95.0,5.7,70.3,335.0
1061.5,5606.0,513.9,-1.2,95.1,5.7,69.8,295.0
1062.5,5610.0,513.5,-1.3,94.9,5.7,69.4,277.0
1063.5,5616.0,513.2,-1.3,94.6,5.7,68.9,332.0
1064.5,5622.0,512.8,-1.4,94.5,5.8,68.5,355.0
1065.5,5628.0,512.4,-1.4,94.4,5.8,68.1,383.0
1066.5,5634.0,512.1,-1.4,94.6,5.8,67.7,371.0
1067.5,5640.0,511.7,-1.5,94.8,5.8,67.3,329.0
1068.5,5645.0,511.3,-1.5,94.8,5.8,66.9,303.0
1069.5,5650.0,511.0,-1.6,94.5,5.8,66.5,333.0
1070.5,5658.0,510.6,-1.6,94.0,5.8,66.1,421.0
1071.5,5663.0,510.2,-1.6,93.6,5.9,65.8,351.0
1072.5,5669.0,509.9,-1.6,93.4,5.9,65.5,327.0
1073.5,5675.0,509.5,-1.6,93.4,5.9,65.2,342.0
1074.5,5681.0,509.2,-1.6,93.5,5.9,64.9,389.0
1075.5,5685.0,508.8,-1.7,93.7,5.9,64.6,244.0
1076.5,5690.0,508.5,-1.7,94.0,5.9,64.4,266.0
1077.5,5694.0,508.2,-1.7,94.5,6.0,64.2,267.0
1078.5,5699.0,507.8,-1.8,95.0,6.0,64.0,321.0
1079.5,5705.0,507.5,-1.8,95.5,6.0,63.8,339.0
1080.5,5711.0,507.2,-1.9,95.8,6.0,63.7,335.0
1081.5,5717.0,506.8,-1.9,95.9,6.1,63.6,370.0
1082.5,5722.0,506.5,-1.9,95.9,6.1,63.5,312.0
1083.5,5727.0,506.1,-2.0,96.1,6.1,63.4,320.0
1084.5,5733.0,505.8,-2.0,96.2,6.2,63.4,326.0
1085.5,5738.0,505.4,-2.0,96.4,6.2,63.4,299.0
1086.5,5744.0,505.1,-2.1,96.7,6.3,63.4,362.0
1087.5,5748.0,504.7,-2.1,96.6,6.3,63.4,263.0
1088.5,5753.0,504.4,-2.1,95.9,6.3,63.5,297.0
1089.5,5760.0,504.0,-2.0,94.7,6.4,63.6,390.0
1090.5,5766.0,503.7,-1.9,93.3,6.5,63.7,353.0
1091.5,5773.0,503.3,-1.9,92.3,6.5,63.8,428.0
1092.5,5778.0,503.0,-1.9,91.7,6.6,63.9,329.0
1093.5,5784.0,502.7,-1.8,91.2,6.6,64.1,320.0
1094.5,5788.0,502.3,-1.8,90.8,6.7,64.3,276.0
1095.5,5792.0,502.0,-1.8,90.4,6.7,64.5,247.0
1096.5,5797.0,501.7,-1.8,90.1,6.8,64.7,258.0
1097.5,5800.0,501.4,-1.8,89.7,6.8,64.9,190.0
1098.5,5805.0,501.1,-1.8,89.3,6.8,65.2,317.0
1099.5,5810.0,500.7,-1.7,89.1,6.9,65.5,301.0
1100.5,5817.0,500.4,-1.7,89.0,6.9,65.7,391.0
1101.5,5824.0,500.0,-1.7,89.1,6.9,66.0,431.0
1102.5,5831.0,499.7,-1.7,89.1,6.9,66.3,432.0
1103.5,5836.0,499.3,-1.7,89.2,6.9,66.6,316.0
1104.5,5842.0,498.9,-1.8,89.6,6.9,67.0,351.0
1105.5,5848.0,498.5,-1.8,90.1,6.9,67.3,336.0
1106.5,5852.0,498.2,-1.9,90.7,6.8,67.6,278.0
1107.5,5859.0,497.8,-1.9,91.4,6.8,68.0,411.0
1108.5,5866.0,497.4,-1.9,92.0,6.7,68.4,396.0
1109.5,5872.0,497.1,-2.0,92.3,6.7,68.8,363.0
1110.5,5877.0,496.7,-2.0,92.3,6.6,69.2,324.0
1111.5,5883.0,496.4,-2.1,92.6,6.5,69.6,358.0
1112.5,5887.0,496.1,-2.1,93.0,6.4,70.1,212.0
1113.5,5891.0,495.7,-2.2,93.5,6.3,70.6,251.0
1114.5,5896.0,495.4,-2.2,94.1,6.2,71.1,323.0
1115.5,5902.0,495.1,-2.3,94.4,6.1,71.6,361.0
1116.5,5908.0,494.7,-2.3,94.4,6.1,72.2,328.0
1117.5,5914.0,494.4,-2.4,94.3,6.0,72.8,372.0
1118.5,5921.0,494.0,-2.4,94.4,5.9,73.4,440.0
1119.5,5927.0,493.7,-2.5,94.7,5.8,74.0,355.0
1120.5,5932.0,493.4,-2.5,95.1,5.7,74.7,277.0
1121.5,5936.0,493.1,-2.6,95.5,5.7,75.3,247.0
1122.5,5938.0,492.8,-2.6,95.6,5.6,75.9,134.0
1123.5,5942.0,492.5,-2.6,95.8,5.6,76.5,236.0
1124.5,5948.0,492.2,-2.7,96.0,5.6,77.1,323.0
1125.5,5953.0,492.0,-2.7,96.1,5.6,77.6,345.0
1126.5,5958.0,491.7,-2.7,96.1,5.6,78.1,264.0
1127.5,5963.0,491.4,-2.8,95.9,5.6,78.5,302.0
1128.5,5967.0,491.1,-2.8,95.7,5.6,78.8,255.0
1129.5,5973.0,490.8,-2.8,95.7,5.6,79.1,372.0
1130.5,5978.0,490.5,-2.8,95.6,5.6,79.3,272.0
1131.5,5982.0,490.1,-2.8,95.1,5.6,79.4,225.0
1132.5,5987.0,489.8,-2.7,94.7,5.7,79.5,302.0
1133.5,5991.0,489.5,-2.7,94.6,5.7,79.4,276.0
1134.5,5998.0,489.2,-2.7,94.7,5.7,79.3,386.0
1135.5,6005.0,488.8,-2.8,95.0,5.8,79.1,422.0
1136.5,6010.0,488.5,-2.8,94.9,5.8,78.8,298.0
1137.5,6016.0,488.2,-2.8,94.4,5.8,78.4,352.0
1138.5,6020.0,487.8,-2.8,93.8,5.9,78.0,248.0
1139.5,6025.0,487.5,-2.8,93.2,5.9,77.4,333.0
1140.5,6031.0,487.2,-2.7,92.7,5.9,76.9,320.0
1141.5,6037.0,486.9,-2.7,92.3,5.9,76.3,354.0
1142.5,6041.0,486.6,-2.7,91.7,5.9,75.6,262.0
1143.5,6046.0,486.3,-2.7,91.0,5.9,74.9,282.0
1144.5,6050.0,486.0,-2.7,90.2,5.9,74.1,237.0
1145.5,6054.0,485.7,-2.7,89.5,5.9,73.4,286.0
1146.5,6059.0,485.4,-2.7,89.3,5.8,72.6,265.0
1147.5,6064.0,485.1,-2.7,89.3,5.8,71.8,302.0
1148.5,6069.0,484.8,-2.7,89.2,5.8,71.1,299.0
1149.5,6075.0,484.4,-2.7,88.9,5.8,70.3,369.0
1150.5,6081.0,484.1,-2.8,88.6,5.8,69.6,333.0
1151.5,6087.0,483.7,-2.8,88.3,5.8,68.9,374.0
1152.5,6093.0,483.3,-2.8,87.7,5.8,68.3,366.0
1153.5,6101.0,483.0,-2.8,86.7,5.8,67.7,489.0
1154.5,6107.0,482.6,-2.8,86.1,5.8,67.2,380.0
1155.5,6113.0,482.3,-2.9,86.0,5.9,66.8,336.0
1156.5,6117.0,482.0,-2.9,86.0,5.9,66.5,255.0
1157.5,6120.0,481.7,-3.0,86.1,5.9,66.2,174.0
1158.5,6125.0,481.4,-3.0,86.5,6.0,66.1,265.0
1159.5,6129.0,481.1,-3.0,86.9,6.0,66.0,245.0
1160.5,6134.0,480.8,-3.0,87.1,6.1,66.0,299.0
1161.5,6138.0,480.5,-3.1,87.1,6.2,66.1,255.0
1162.5,6144.0,480.2,-3.1,86.8,6.3,66.2,351.0
1163.5,6150.0,479.9,-3.1,86.7,6.4,66.4,366.0
1164.5,6157.0,479.5,-3.1,86.6,6.5,66.6,412.0
1165.5,6161.0,479.2,-3.1,86.3,6.6,66.9,252.0
1166.5,6167.0,478.8,-3.1,86.2,6.7,67.2,372.0
1167.5,6175.0,478.4,-3.1,86.2,6.8,67.5,437.0
1168.5,6181.0,478.0,-3.2,86.3,6.9,67.8,361.0
1169.5,6186.0,477.6,-3.2,86.3,7.1,68.1,336.0
1170.5,6194.0,477.2,-3.2,86.4,7.2,68.4,485.0
1171.5,6202.0,476.9,-3.3,86.4,7.3,68.6,486.0
1172.5,6209.0,476.5,-3.3,86.4,7.4,68.8,401.0
1173.5,6214.0,476.1,-3.3,86.2,7.5,69.0,296.0
1174.5,6220.0,475.8,-3.4,86.0,7.6,69.2,365.0
1175.5,6225.0,475.4,-3.4,86.0,7.7,69.3,298.0
1176.5,6230.0,475.1,-3.4,86.1,7.8,69.4,315.0
1177.5,6236.0,474.8,-3.5,86.4,7.9,69.5,343.0
1178.5,6240.0,474.5,-3.5,86.6,8.0,69.5,240.0
1179.5,6243.0,474.3,-3.5,86.7,8.0,69.5,202.0
1180.5,6248.0,474.0,-3.6,86.8,8.1,69.5,257.0
1181.5,6252.0,473.7,-3.6,86.8,8.1,69.4,282.0
1182.5,6257.0,473.4,-3.6,86.8,8.1,69.2,268.0
1183.5,6263.0,473.0,-3.7,86.8,8.2,69.1,360.0
1184.5,6269.0,472.7,-3.7,86.7,8.2,68.9,348.0
1185.5,6276.0,472.4,-3.8,86.6,8.2,68.7,412.0
1186.5,6281.0,472.0,-3.8,86.2,8.1,68.4,342.0
1187.5,6289.0,471.6,-3.8,85.3,8.1,68.1,431.0
1188.5,6295.0,471.3,-3.8,84.5,8.1,67.8,372.0
1189.5,6302.0,471.0,-3.8,84.6,8.0,67.4,413.0
1190.5,6307.0,470.6,-3.8,85.2,8.0,67.1,308.0
1191.5,6310.0,470.3,-3.8,85.5,7.9,66.7,200.0
1192.5,6315.0,470.0,-3.8,85.8,7.8,66.3,263.0
1193.5,6319.0,469.7,-3.9,86.0,7.7,65.8,250.0
1194.5,6324.0,469.5,-3.9,86.2,7.7,65.4,325.0
1195.5,6329.0,469.2,-3.9,86.2,7.6,64.9,266.0
1196.5,6335.0,468.9,-3.9,86.0,7.5,64.5,365.0
1197.5,6340.0,468.6,-4.0,85.7,7.4,64.0,301.0
1198.5,6345.0,468.2,-4.0,85.2,7.3,63.6,307.0
1199.5,6350.0,467.9,-4.0,84.6,7.2,63.2,323.0
1200.5,6355.0,467.6,-4.0,84.1,7.1,62.8,319.0
1201.5,6361.0,467.2,-4.0,83.4,7.0,62.5,324.0
1202.5,6367.0,466.9,-3.9,82.5,7.0,62.2,342.0
1203.5,6373.0,466.6,-3.8,81.3,6.9,62.0,404.0
1204.5,6379.0,466.2,-3.7,79.7,6.8,61.8,365.0
1205.5,6386.0,465.8,-3.6,77.9,6.7,61.7,366.0
1206.5,6393.0,465.5,-3.6,75.8,6.7,61.6,419.0
1207.5,6399.0,465.1,-3.6,73.0,6.6,61.6,367.0
1208.5,6404.0,464.8,-3.5,70.5,6.6,61.8,332.0
1209.5,6411.0,464.4,-3.5,69.5,6.6,62.0,385.0
1210.5,6417.0,464.1,-3.5,69.4,6.5,62.2,401.0
1211.5,6421.0,463.7,-3.6,69.6,6.5,62.6,237.0
1212.5,6427.0,463.4,-3.6,70.1,6.5,63.1,345.0
1213.5,6433.0,463.1,-3.7,70.6,6.5,63.6,341.0
1214.5,6438.0,462.7,-3.7,70.9,6.5,64.1,344.0
1215.5,6445.0,462.4,-3.7,70.7,6.5,64.7,374.0
1216.5,6451.0,462.0,-3.8,70.4,6.6,65.3,390.0
1217.5,6456.0,461.7,-3.8,70.0,6.6,66.0,263.0
1218.5,6463.0,461.3,-3.8,69.9,6.7,66.6,416.0
1219.5,6468.0,461.0,-3.8,70.0,6.7,67.3,324.0
1220.5,6475.0,460.6,-3.9,69.8,6.7,67.9,424.0
1221.5,6482.0,460.2,-3.9,69.4,6.8,68.6,431.0
1222.5,6488.0,459.9,-4.0,69.1,6.9,69.2,372.0
1223.5,6494.0,459.5,-4.0,69.2,6.9,69.8,351.0
1224.5,6501.0,459.2,-4.1,69.5,7.0,70.3,398.0
1225.5,6506.0,458.8,-4.2,69.8,7.0,70.8,330.0
1226.5,6512.0,458.5,-4.2,70.3,7.1,71.2,321.0
1227.5,6517.0,458.2,-4.3,70.8,7.1,71.6,294.0
1228.5,6522.0,457.9,-4.3,71.2,7.2,71.9,326.0
1229.5,6527.0,457.6,-4.3,71.6,7.2,72.1,288.0
1230.5,6531.0,457.3,-4.4,71.9,7.3,72.3,267.0
1231.5,6537.0,456.9,-4.4,72.4,7.3,72.4,353.0
1232.5,6543.0,456.6,-4.5,72.8,7.3,72.5,322.0
1233.5,6549.0,456.3,-4.5,73.1,7.3,72.5,380.0
1234.5,6555.0,456.0,-4.6,73.5,7.3,72.5,367.0
1235.5,6562.0,455.6,-4.6,73.9,7.4,72.4,384.0
1236.5,6568.0,455.3,-4.7,74.3,7.4,72.3,365.0
1237.5,6574.0,455.0,-4.7,74.6,7.4,72.2,383.0
1238.5,6578.0,454.6,-4.7,74.9,7.3,72.0,259.0
1239.5,6583.0,454.3,-4.8,75.2,7.3,71.9,288.0
1240.5,6588.0,454.0,-4.8,75.7,7.3,71.7,287.0
1241.5,6593.0,453.7,-4.9,76.3,7.3,71.4,307.0
1242.5,6599.0,453.4,-4.9,76.8,7.3,71.2,343.0
1243.5,6606.0,453.0,-5.0,77.3,7.3,71.0,414.0
1244.5,6611.0,452.7,-5.1,77.4,7.2,70.7,348.0
1245.5,6618.0,452.3,-5.1,77.5,7.2,70.5,384.0
1246.5,6625.0,452.0,-5.2,77.7,7.2,70.3,401.0
1247.5,6630.0,451.7,-5.2,78.1,7.2,70.0,344.0
1248.5,6637.0,451.3,-5.3,78.3,7.1,69.9,374.0
1249.5,6641.0,451.0,-5.3,78.4,7.1,69.7,292.0
1250.5,6647.0,450.7,-5.4,78.6,7.1,69.6,321.0
1251.5,6652.0,450.4,-5.4,78.9,7.0,69.4,302.0
1252.5,6657.0,450.1,-5.5,79.4,7.0,69.3,336.0
1253.5,6661.0,449.8,-5.5,79.8,7.0,69.2,223.0
1254.5,6666.0,449.6,-5.6,80.2,6.9,69.2,314.0
1255.5,6671.0,449.3,-5.6,80.7,6.9,69.1,257.0
1256.5,6675.0,449.0,-5.6,81.3,6.9,69.0,270.0
1257.5,6681.0,448.8,-5.7,81.4,6.8,69.0,327.0
1258.5,6685.0,448.5,-5.7,80.8,6.8,69.0,271.0
1259.5,6689.0,448.2,-5.7,80.2,6.8,69.0,254.0
1260.5,6694.0,447.9,-5.7,80.0,6.7,68.9,260.0
1261.5,6700.0,447.6,-5.8,80.2,6.7,68.9,344.0
1262.5,6706.0,447.2,-5.8,80.8,6.6,68.9,394.0
1263.5,6714.0,446.9,-5.9,81.3,6.6,68.8,449.0
1264.5,6720.0,446.5,-6.0,81.5,6.5,68.7,412.0
1265.5,6726.0,446.2,-6.0,81.5,6.5,68.6,310.0
1266.5,6732.0,445.8,-6.1,81.6,6.4,68.5,357.0
1267.5,6738.0,445.5,-6.1,82.1,6.4,68.4,364.0
1268.5,6744.0,445.2,-6.2,82.5,6.3,68.2,391.0
1269.5,6750.0,444.8,-6.2,82.6,6.3,68.1,334.0
1270.5,6756.0,444.5,-6.3,82.3,6.2,67.9,396.0
1271.5,6761.0,444.2,-6.3,82.1,6.2,67.6,288.0
1272.5,6766.0,443.8,-6.3,82.1,6.1,67.4,303.0
1273.5,6772.0,443.5,-6.4,82.6,6.1,67.1,374.0
1274.5,6778.0,443.2,-6.4,83.3,6.1,66.9,330.0
1275.5,6784.0,442.8,-6.5,83.7,6.0,66.6,372.0
1276.5,6790.0,442.5,-6.5,83.9,6.0,66.3,365.0
1277.5,6797.0,442.2,-6.6,84.0,6.0,66.1,433.0
1278.5,6803.0,441.8,-6.6,83.9,5.9,65.8,313.0
1279.5,6808.0,441.5,-6.7,84.0,5.9,65.6,322.0
1280.5,6814.0,441.2,-6.7,84.4,5.9,65.4,327.0
1281.5,6819.0,440.9,-6.8,84.8,5.9,65.2,341.0
1282.5,6825.0,440.6,-6.8,85.1,5.9,65.1,356.0
1283.5,6830.0,440.2,-6.9,85.1,5.8,64.9,283.0
1284.5,6836.0,439.9,-6.9,85.1,5.8,64.8,376.0
1285.5,6842.0,439.6,-7.0,85.2,5.8,64.7,368.0
1286.5,6847.0,439.3,-7.0,85.5,5.8,64.7,252.0
1287.5,6852.0,439.0,-7.1,86.0,5.8,64.7,342.0
1288.5,6859.0,438.6,-7.1,86.8,5.8,64.7,394.0
1289.5,6866.0,438.3,-7.2,87.3,5.8,64.8,408.0
1290.5,6871.0,438.0,-7.3,87.4,5.8,64.9,303.0
1291.5,6875.0,437.7,-7.3,87.3,5.8,65.0,282.0
1292.5,6881.0,437.3,-7.4,87.5,5.8,65.1,348.0
1293.5,6889.0,437.0,-7.4,87.8,5.8,65.3,440.0
1294.5,6895.0,436.7,-7.5,88.1,5.8,65.4,390.0
1295.5,6900.0,436.4,-7.5,88.1,5.8,65.6,303.0
1296.5,6904.0,436.1,-7.6,88.2,5.8,65.7,210.0
1297.5,6909.0,435.8,-7.6,88.3,5.8,65.9,328.0
1298.5,6913.0,435.5,-7.7,88.8,5.8,66.0,218.0
1299.5,6918.0,435.2,-7.7,89.4,5.8,66.2,334.0
1300.5,6924.0,434.9,-7.7,89.9,5.8,66.3,362.0
1301.5,6930.0,434.6,-7.8,90.1,5.8,66.4,339.0
1302.5,6936.0,434.3,-7.9,90.2,5.8,66.6,366.0
1303.5,6944.0,433.9,-7.9,90.3,5.8,66.8,453.0
1304.5,6950.0,433.6,-8.0,90.1,5.8,66.9,367.0
1305.5,6955.0,433.3,-8.0,89.9,5.8,67.0,311.0
1306.5,6962.0,432.9,-8.1,89.9,5.8,67.2,394.0
1307.5,6968.0,432.6,-8.1,90.1,5.8,67.3,410.0
1308.5,6973.0,432.3,-8.2,90.0,5.8,67.4,304.0
1309.5,6979.0,432.0,-8.2,90.0,5.8,67.5,354.0
1310.5,6984.0,431.7,-8.3,90.1,5.8,67.6,271.0
1311.5,6988.0,431.4,-8.3,90.3,5.8,67.7,257.0
1312.5,6993.0,431.1,-8.3,90.8,5.8,67.7,302.0
1313.5,6997.0,430.9,-8.4,91.3,5.8,67.8,210.0
1314.5,7004.0,430.6,-8.4,91.5,5.8,67.9,406.0
1315.5,7009.0,430.3,-8.5,91.3,5.8,68.0,314.0
1316.5,7013.0,430.0,-8.5,91.0,5.8,68.1,282.0
1317.5,7019.0,429.7,-8.5,91.2,5.8,68.3,317.0
1318.5,7025.0,429.4,-8.5,92.3,5.8,68.4,391.0
1319.5,7030.0,429.1,-8.6,93.3,5.8,68.5,270.0
1320.5,7034.0,428.9,-8.6,93.9,5.8,68.6,262.0
1321.5,7039.0,428.6,-8.6,94.2,5.8,68.7,314.0
1322.5,7044.0,428.3,-8.7,93.6,5.8,68.8,267.0
1323.5,7050.0,428.0,-8.7,91.6,5.8,68.9,375.0
1324.5,7054.0,427.8,-8.6,90.0,5.8,68.9,245.0
1325.5,7059.0,427.5,-8.6,89.2,5.9,69.0,314.0
1326.5,7065.0,427.2,-8.6,89.0,5.9,69.1,338.0
1327.5,7069.0,427.0,-8.6,89.3,5.9,69.1,227.0
1328.5,7074.0,426.7,-8.6,89.8,5.9,69.1,307.0
1329.5,7080.0,426.4,-8.6,90.3,5.9,69.1,342.0
1330.5,7082.0,426.2,-8.7,90.7,5.9,69.1,167.0
1331.5,7088.0,425.9,-8.7,91.0,6.0,69.0,303.0
1332.5,7093.0,425.6,-8.7,91.5,6.0,68.9,299.0
1333.5,7098.0,425.4,-8.8,91.6,6.1,68.8,349.0
1334.5,7102.0,425.1,-8.8,90.9,6.1,68.7,244.0
1335.5,7107.0,424.8,-8.9,90.3,6.2,68.5,257.0
1336.5,7112.0,424.5,-8.9,89.9,6.3,68.3,323.0
1337.5,7117.0,424.2,-8.9,89.9,6.3,68.1,311.0
1338.5,7123.0,423.9,-9.0,90.6,6.4,67.9,362.0
1339.5,7131.0,423.6,-9.1,91.8,6.5,67.6,443.0
1340.5,7136.0,423.3,-9.1,92.9,6.6,67.3,288.0
1341.5,7142.0,422.9,-9.2,93.3,6.7,66.9,379.0
1342.5,7148.0,422.6,-9.2,93.5,6.8,66.6,380.0
1343.5,7154.0,422.3,-9.3,93.5,6.9,66.2,375.0
1344.5,7161.0,422.0,-9.3,93.6,7.0,65.9,378.0
1345.5,7167.0,421.6,-9.4,93.7,7.0,65.5,371.0
1346.5,7173.0,421.3,-9.4,93.8,7.1,65.1,375.0
1347.5,7179.0,421.0,-9.4,93.5,7.2,64.7,320.0
1348.5,7183.0,420.8,-9.5,92.9,7.3,64.2,269.0
1349.5,7187.0,420.5,-9.5,91.7,7.4,63.8,252.0
1350.5,7192.0,420.2,-9.4,90.3,7.5,63.4,294.0
1351.5,7197.0,420.0,-9.3,89.4,7.5,62.9,288.0
1352.5,7202.0,419.7,-9.3,89.0,7.6,62.5,284.0
1353.5,7206.0,419.5,-9.3,88.7,7.7,62.0,266.0
1354.5,7210.0,419.2,-9.2,88.3,7.7,61.6,235.0
1355.5,7214.0,419.0,-9.3,88.3,7.8,61.1,230.0
1356.5,7219.0,418.8,-9.3,88.8,7.8,60.7,322.0
1357.5,7223.0,418.5,-9.3,89.1,7.9,60.3,224.0
1358.5,7228.0,418.2,-9.3,89.2,7.9,59.8,287.0
1359.5,7233.0,418.0,-9.3,89.1,7.9,59.4,328.0
1360.5,7237.0,417.7,-9.3,88.8,7.9,58.9,231.0
1361.5,7244.0,417.4,-9.4,88.8,8.0,58.5,381.0
1362.5,7249.0,417.2,-9.4,88.9,8.0,58.1,357.0
1363.5,7253.0,416.9,-9.4,88.9,8.0,57.6,228.0
1364.5,7259.0,416.6,-9.5,88.7,8.0,57.2,345.0
1365.5,7265.0,416.3,-9.5,88.2,8.0,56.8,382.0
1366.5,7271.0,416.0,-9.5,87.2,8.0,56.4,329.0
1367.5,7275.0,415.7,-9.4,85.9,8.0,56.0,248.0
1368.5,7280.0,415.5,-9.4,85.0,8.0,55.6,323.0
1369.5,7286.0,415.2,-9.5,84.9,8.0,55.3,303.0
1370.5,7291.0,414.9,-9.5,85.0,8.0,54.9,321.0
1371.5,7296.0,414.6,-9.5,85.4,8.0,54.5,285.0
1372.5,7301.0,414.3,-9.6,85.8,8.0,54.1,346.0
1373.5,7308.0,414.0,-9.6,86.1,8.0,53.7,368.0
1374.5,7313.0,413.8,-9.7,86.0,8.0,53.3,308.0
1375.5,7317.0,413.5,-9.7,86.0,8.0,52.9,272.0
1376.5,7323.0,413.2,-9.8,86.2,8.0,52.4,368.0
1377.5,7328.0,413.0,-9.8,86.4,8.0,52.0,268.0
1378.5,7332.0,412.7,-9.8,86.7,8.0,51.6,246.0
1379.5,7337.0,412.4,-9.9,87.1,8.0,51.1,295.0
1380.5,7341.0,412.2,-9.9,87.3,8.0,50.7,278.0
1381.5,7346.0,411.9,-10.0,87.4,8.1,50.2,241.0
1382.5,7350.0,411.7,-10.0,87.7,8.1,49.7,288.0
1383.5,7355.0,411.5,-10.0,88.1,8.1,49.3,297.0
1384.5,7360.0,411.2,-10.1,88.4,8.1,48.8,308.0
1385.5,7365.0,411.0,-10.1,88.6,8.1,48.4,284.0
1386.5,7369.0,410.7,-10.2,88.5,8.1,47.9,230.0
1387.5,7374.0,410.5,-10.2,88.3,8.1,47.5,270.0
1388.5,7378.0,410.2,-10.2,88.2,8.1,47.1,275.0
1389.5,7382.0,410.0,-10.2,88.3,8.1,46.7,206.0
1390.5,7388.0,409.7,-10.3,88.5,8.1,46.4,403.0
1391.5,7393.0,409.5,-10.3,88.8,8.1,46.1,298.0
1392.5,7397.0,409.2,-10.3,88.8,8.1,45.9,234.0
1393.5,7403.0,409.0,-10.4,88.7,8.1,45.7,344.0
1394.5,7407.0,408.7,-10.4,88.2,8.1,45.6,215.0
1395.5,7411.0,408.4,-10.3,87.3,8.1,45.5,299.0
1396.5,7416.0,408.2,-10.3,86.6,8.1,45.5,256.0
1397.5,7422.0,407.9,-10.3,86.4,8.1,45.5,367.0
1398.5,7428.0,407.6,-10.3,86.4,8.0,45.6,367.0
1399.5,7432.0,407.4,-10.4,86.3,8.0,45.7,260.0
1400.5,7438.0,407.1,-10.4,86.2,8.0,45.9,317.0
1401.5,7442.0,406.8,-10.4,86.3,8.0,46.2,283.0
1402.5,7448.0,406.5,-10.5,86.4,7.9,46.6,356.0
1403.5,7454.0,406.2,-10.5,86.7,7.9,47.0,353.0
1404.5,7459.0,406.0,-10.5,87.0,7.9,47.4,297.0
1405.5,7464.0,405.7,-10.6,87.1,7.8,48.0,259.0
1406.5,7469.0,405.4,-10.6,87.2,7.8,48.5,309.0
1407.5,7475.0,405.1,-10.7,87.6,7.7,49.1,365.0
1408.5,7482.0,404.8,-10.7,88.0,7.7,49.8,429.0
1409.5,7487.0,404.5,-10.8,88.0,7.6,50.5,293.0
1410.5,7492.0,404.2,-10.8,87.9,7.6,51.2,318.0
1411.5,7499.0,403.8,-10.8,87.7,7.5,51.9,393.0
1412.5,7505.0,403.5,-10.9,87.3,7.5,52.7,396.0
1413.5,7513.0,403.2,-10.9,86.7,7.4,53.4,433.0
1414.5,7518.0,402.9,-10.9,86.0,7.3,54.0,321.0
1415.5,7523.0,402.6,-10.9,85.6,7.3,54.7,325.0
1416.5,7528.0,402.3,-10.9,85.5,7.2,55.3,288.0
1417.5,7533.0,402.1,-11.0,85.8,7.2,55.8,288.0
1418.5,7538.0,401.8,-11.0,86.1,7.1,56.3,327.0
1419.5,7543.0,401.5,-11.1,86.2,7.0,56.8,303.0
1420.5,7549.0,401.2,-11.1,86.2,7.0,57.2,321.0
1421.5,7554.0,401.0,-11.1,86.0,6.9,57.4,294.0
1422.5,7561.0,400.7,-11.1,85.8,6.9,57.7,413.0
1423.5,7566.0,400.4,-11.2,85.7,6.8,57.8,311.0
1424.5,7571.0,400.1,-11.2,85.6,6.7,57.8,315.0
1425.5,7576.0,399.9,-11.2,85.4,6.7,57.7,302.0
1426.5,7581.0,399.6,-11.3,85.5,6.6,57.5,270.0
1427.5,7585.0,399.3,-11.3,85.6,6.6,57.3,286.0
1428.5,7590.0,399.1,-11.4,85.7,6.5,56.9,261.0
1429.5,7595.0,398.8,-11.4,85.6,6.4,56.5,318.0
1430.5,7601.0,398.6,-11.4,85.2,6.4,56.0,360.0
1431.5,7606.0,398.3,-11.4,84.6,6.3,55.5,278.0
1432.5,7610.0,398.0,-11.5,83.9,6.3,54.9,282.0
1433.5,7614.0,397.7,-11.5,83.1,6.2,54.3,239.0
1434.5,7622.0,397.5,-11.5,82.4,6.1,53.7,434.0
1435.5,7628.0,397.2,-11.5,81.7,6.1,53.0,387.0
1436.5,7633.0,396.9,-11.5,81.2,6.0,52.3,316.0
1437.5,7639.0,396.6,-11.6,81.0,5.9,51.5,313.0
1438.5,7643.0,396.4,-11.6,80.7,5.9,50.8,291.0
1439.5,7649.0,396.1,-11.6,80.3,5.8,50.0,309.0
