Time,Height,P,T,RH,WS,WD,T_adj,RH_adj
1727.0,10063.7,291.67,-24.64,72.8,2.563888888888889,339.74,-27.240000000000002,79.82
1728.0,10071.78,291.379687,-24.72,72.7,2.6666666666666665,332.64,-27.34,79.73
1729.0,10078.96,291.04289,-24.76,72.7,3.1972222222222224,342.35,-27.42,79.73
1730.0,10086.27,290.831718,-24.83,72.6,4.772222222222222,354.76,-27.5,79.64
1731.0,10092.21,290.50714800000003,-24.87,72.5,5.733333333333333,8.159999999999997,-27.5,79.55
1732.0,10100.66,290.144609,-24.91,72.5,6.0,26.340000000000003,-27.51,79.55
1733.0,10107.88,289.908203,-24.98,72.4,5.633333333333334,43.21000000000001,-27.580000000000002,79.46000000000001
1734.0,10115.48,289.709335,-25.01,72.3,4.836111111111111,57.74000000000001,-27.62,79.37
1735.0,10122.75,289.419101,-25.06,72.3,2.6305555555555555,59.63,-27.72,79.37
1736.0,10130.05,289.134179,-25.11,72.2,1.3833333333333333,59.63,-27.81,79.28
1737.0,10138.08,288.844687,-25.16,72.2,2.577777777777777,59.63,-27.86,79.28
1738.0,10144.99,288.573125,-25.21,72.1,4.252777777777777,306.64,-27.91,79.19
1739.0,10149.17,288.34,-25.27,72.0,5.019444444444445,317.29,-27.97,79.1
1740.0,10155.11,288.005703,-25.3,72.0,3.9472222222222224,320.55,-28.0,79.1
1741.0,10161.73,287.729414,-25.34,71.9,5.15,11.099999999999994,-28.04,79.02000000000001
1742.0,10168.67,287.448945,-25.39,71.8,4.547222222222223,32.34,-28.09,78.94
1744.0,10181.0,286.941523,-25.49,71.6,2.3722222222222222,80.33999999999997,-28.189999999999998,78.78
1745.0,10187.94,286.644882,-25.56,71.5,0.5083333333333333,80.33999999999997,-28.259999999999998,78.7
1746.0,10196.28,286.343593,-25.61,71.5,0.6361111111111111,80.33999999999997,-28.3,78.7
1747.0,10203.28,286.056953,-25.67,71.4,1.8027777777777776,80.33999999999997,-28.3,78.62
1748.0,10209.1,285.819296,-25.71,71.3,2.4972222222222222,0.3600000000000136,-28.310000000000002,78.53999999999999
1749.0,10215.45,285.607617,-25.76,71.3,2.408333333333333,0.3199999999999932,-28.360000000000003,78.53999999999999
1750.0,10223.02,285.38375,-25.81,71.2,1.8694444444444445,17.069999999999993,-28.41,78.46000000000001
1751.0,10229.63,285.016289,-25.88,71.1,2.736111111111111,56.900000000000006,-28.48,78.38
1752.0,10236.67,284.831132,-25.93,71.0,3.2416666666666667,79.85000000000002,-28.53,78.3
1753.0,10243.05,284.559218,-25.97,71.0,3.25,91.81,-28.57,78.3
1754.0,10251.91,284.16371,-26.03,70.9,2.0694444444444446,41.21000000000001,-28.630000000000003,78.22
1755.0,10258.75,283.916289,-26.09,70.8,3.438888888888889,24.56,-28.69,78.14
1756.0,10264.54,283.654101,-26.15,70.7,6.7444444444444445,351.84000000000003,-28.799999999999997,78.06
1757.0,10271.25,283.428398,-26.2,70.7,9.216666666666669,357.08000000000004,-28.9,78.06
1758.0,10278.98,283.164335,-26.24,70.6,10.741666666666667,358.12,-28.919999999999998,77.97999999999999
1759.0,10286.03,282.913789,-26.27,70.5,9.505555555555556,8.090000000000003,-28.939999999999998,77.9
1760.0,10292.59,282.661914,-26.35,70.5,7.35,19.590000000000003,-29.03,77.9
1761.0,10300.36,282.464257,-26.38,70.4,4.627777777777778,34.379999999999995,-29.07,77.82000000000001
1762.0,10309.8,282.093945,-26.44,70.3,3.0722222222222224,105.87,-29.14,77.74
1763.0,10318.17,281.78125,-26.5,70.3,1.2694444444444446,105.87,-29.2,77.74
1764.0,10326.25,281.50960899999995,-26.54,70.2,0.8944444444444444,105.87,-29.2,77.66
1765.0,10334.68,281.08414,-26.59,70.2,0.7472222222222222,105.87,-29.2,77.66
1766.0,10343.58,280.850703,-26.64,70.1,3.980555555555556,42.650000000000006,-29.28,77.58
1767.0,10352.16,280.52875,-26.71,70.0,7.327777777777778,34.0,-29.41,77.5
1768.0,10360.48,280.232851,-26.77,70.0,9.625,32.370000000000005,-29.47,77.5
1769.0,10367.03,280.040585,-26.83,70.0,10.73611111111111,24.53,-29.529999999999998,77.5
1770.0,10374.04,279.75121,-26.87,69.9,11.575,22.090000000000003,-29.57,77.39
1771.0,10380.3,279.482109,-26.93,69.9,9.241666666666667,21.120000000000005,-29.63,77.39
1772.0,10388.22,279.373632,-26.98,69.9,6.525,350.92,-29.68,77.39
1773.0,10397.21,278.888398,-27.05,69.8,3.7666666666666666,322.89,-29.75,77.28
1774.0,10405.15,278.682812,-27.1,69.8,2.7722222222222226,344.92,-29.8,77.28
1775.0,10410.98,278.409375,-27.14,69.8,1.8222222222222224,344.92,-29.8,77.28
1776.0,10417.06,278.296328,-27.19,69.7,1.5416666666666667,344.92,-29.8,77.17
1777.0,10424.23,278.04031200000003,-27.23,69.7,3.3694444444444445,330.62,-29.86,77.17
1778.0,10430.36,277.794257,-27.28,69.7,5.813888888888888,1.2800000000000011,-29.96,77.17
1779.0,10434.96,277.595546,-27.34,69.7,8.11111111111111,1.3000000000000114,-30.04,77.17
1780.0,10441.24,277.411914,-27.36,69.7,10.541666666666666,357.04,-30.06,77.17
1781.0,10447.54,277.107539,-27.41,69.6,8.425,351.95,-30.11,77.05999999999999
1782.0,10454.16,276.726171,-27.45,69.6,7.877777777777778,10.25,-30.15,77.05999999999999
1783.0,10462.91,276.564687,-27.51,69.5,6.422222222222222,35.94,-30.240000000000002,76.95
1784.0,10470.75,276.29785100000004,-27.55,69.5,7.008333333333334,51.6,-30.28,76.95
1785.0,10476.89,276.10996,-27.59,69.4,7.152777777777778,69.83000000000001,-30.32,76.84
1786.0,10483.21,275.827812,-27.66,69.3,8.897222222222222,87.43,-30.4,76.72999999999999
1787.0,10490.7,275.547734,-27.7,69.2,10.316666666666666,82.94,-30.439999999999998,76.62
1788.0,10497.14,275.423007,-27.74,69.2,9.169444444444444,72.66,-30.479999999999997,76.62
1789.0,10506.24,274.976875,-27.81,69.1,9.31388888888889,75.47,-30.549999999999997,76.50999999999999
1790.0,10514.87,274.706328,-27.85,69.0,5.475,73.22,-30.590000000000003,76.4
1791.0,10523.44,274.420429,-27.9,68.9,3.897222222222223,51.16999999999999,-30.64,76.29
1792.0,10530.15,274.143671,-27.96,68.8,4.65,49.22999999999999,-30.71,76.17999999999999
1793.0,10534.83,273.95332,-28.01,68.8,6.211111111111111,34.00999999999999,-30.76,76.17999999999999
1794.0,10536.82,273.757812,-28.03,68.7,8.047222222222222,27.639999999999983,-30.78,76.07000000000001
1795.0,10543.15,273.454726,-28.09,68.6,9.502777777777776,29.960000000000008,-30.84,75.96
1796.0,10548.08,273.326679,-28.14,68.6,9.891666666666667,35.46000000000001,-30.89,75.96
1797.0,10553.93,273.022421,-28.19,68.5,8.616666666666667,25.210000000000008,-30.94,75.85
1798.0,10563.82,272.592539,-28.26,68.4,6.938888888888888,57.69999999999999,-31.020000000000003,75.74000000000001
1799.0,10574.89,272.261562,-28.31,68.3,5.897222222222222,47.52000000000001,-31.07,75.63
1800.0,10581.73,272.005273,-28.35,68.3,5.569444444444445,54.69,-31.130000000000003,75.63
1801.0,10588.33,271.763398,-28.41,68.2,4.769444444444445,60.74000000000001,-31.21,75.52000000000001
1802.0,10594.8,271.482187,-28.47,68.1,5.419444444444445,62.03,-31.27,75.41
1804.0,10605.31,271.10355400000003,-28.58,68.0,6.172222222222222,63.97999999999999,-31.38,75.3
1805.0,10610.33,270.905078,-28.63,67.9,5.144444444444445,67.66999999999999,-31.43,75.2
1806.0,10615.22,270.631132,-28.68,67.9,3.5444444444444443,70.44,-31.48,75.2
1807.0,10622.04,270.270937,-28.73,67.8,1.8722222222222225,70.44,-31.53,75.1
1808.0,10628.59,269.987773,-28.77,67.7,2.363888888888889,352.98,-31.57,75.0
1809.0,10636.59,269.63082,-28.84,67.6,3.880555555555556,350.8,-31.68,74.89999999999999
1810.0,10644.51,269.356484,-28.89,67.5,5.641666666666667,2.319999999999993,-31.78,74.8
1811.0,10650.19,269.12714800000003,-28.94,67.4,6.213888888888889,14.110000000000014,-31.84,74.7
1812.0,10653.61,268.912734,-29.0,67.4,5.711111111111111,20.370000000000005,-31.9,74.7
1813.0,10659.05,268.698671,-29.05,67.3,5.641666666666667,49.41999999999999,-31.95,74.6
1814.0,10667.5,268.397343,-29.09,67.2,5.036111111111111,69.16,-31.99,74.5
1815.0,10675.58,268.183515,-29.14,67.1,4.925,83.56,-32.04,74.39999999999999
1818.0,10694.99,267.41582,-29.29,67.0,5.161111111111111,46.13999999999999,-32.19,74.3
1819.0,10700.98,267.216054,-29.34,67.0,6.747222222222222,38.97,-32.24,74.3
1821.0,10713.56,266.84207,-29.43,66.9,8.680555555555555,27.860000000000014,-32.36,74.16000000000001
1822.0,10720.92,266.570468,-29.47,66.9,6.177777777777778,22.840000000000003,-32.44,74.16000000000001
1823.0,10731.74,266.243554,-29.53,66.8,4.677777777777778,3.1100000000000136,-32.53,74.02
1824.0,10739.84,265.992226,-29.6,66.8,4.261111111111111,6.610000000000014,-32.6,74.02
1825.0,10747.6,265.687382,-29.63,66.7,3.513888888888889,359.59000000000003,-32.629999999999995,73.88
1826.0,10756.0,265.350429,-29.7,66.6,3.575,11.150000000000006,-32.7,73.74
1827.0,10761.27,265.101367,-29.75,66.6,3.5277777777777777,18.139999999999983,-32.75,73.74
1828.0,10768.11,264.905585,-29.81,66.5,3.755555555555556,42.13,-32.81,73.6
1830.0,10779.64,264.435937,-29.92,66.4,1.8944444444444448,43.66,-32.92,73.46000000000001
1831.0,10786.79,264.204648,-29.97,66.3,1.1583333333333334,43.66,-32.97,73.32
1832.0,10793.09,264.013632,-30.02,66.3,1.3805555555555555,43.66,-33.019999999999996,73.32
1833.0,10800.03,263.720351,-30.06,66.2,2.588888888888889,6.539999999999992,-33.06,73.18
1835.0,10812.24,263.347578,-30.18,66.1,4.975,26.78,-33.18,73.03999999999999
1836.0,10819.11,263.10914,-30.22,66.0,4.444444444444445,16.310000000000002,-33.22,72.9
1838.0,10834.87,262.665468,-30.32,65.9,6.647222222222222,329.8,-33.32,72.75
1839.0,10841.31,262.388085,-30.37,65.8,2.558333333333333,2.1500000000000057,-33.370000000000005,72.6
1840.0,10847.25,262.229218,-30.42,65.8,2.691666666666667,4.550000000000011,-33.42,72.6
1841.0,10852.38,261.958242,-30.47,65.7,1.8361111111111112,18.30000000000001,-33.47,72.45
1842.0,10858.24,261.785937,-30.52,65.7,1.9972222222222225,18.30000000000001,-33.519999999999996,72.45
1844.0,10871.97,261.30152300000003,-30.6,65.6,3.8527777777777774,102.8,-33.6,72.3
1845.0,10879.47,260.99414,-30.65,65.5,3.3527777777777774,70.1,-33.65,72.15
1846.0,10888.16,260.76,-30.69,65.5,4.694444444444445,44.30000000000001,-33.69,72.15
1847.0,10896.1,260.46746,-30.75,65.4,5.238888888888889,48.03,-33.75,72.0
1848.0,10903.85,260.245195,-30.79,65.4,3.308333333333333,52.19999999999999,-33.79,72.0
1849.0,10909.43,260.011875,-30.84,65.4,2.5222222222222226,35.55000000000001,-33.84,72.0
1851.0,10919.88,259.659257,-30.93,65.3,1.7694444444444446,45.34,-33.96,71.85
1852.0,10924.89,259.50832,-30.97,65.2,1.8361111111111112,69.62,-34.04,71.7
1853.0,10927.96,259.246875,-31.03,65.2,2.386111111111111,89.39999999999998,-34.13,71.7
1854.0,10933.76,259.056054,-31.07,65.2,0.4305555555555555,89.39999999999998,-34.17,71.7
1855.0,10941.01,258.791015,-31.11,65.2,1.147222222222222,89.39999999999998,-34.2,71.7
1856.0,10947.41,258.602656,-31.15,65.2,1.1777777777777778,89.39999999999998,-34.199999999999996,71.7
1857.0,10954.48,258.368671,-31.21,65.1,1.8666666666666667,89.39999999999998,-34.22,71.55
1858.0,10961.26,258.072421,-31.25,65.1,1.3083333333333331,89.39999999999998,-34.3,71.55
1859.0,10969.58,257.755859,-31.32,65.1,0.625,89.39999999999998,-34.4,71.55
1860.0,10979.19,257.505507,-31.38,65.0,1.3861111111111113,13.990000000000007,-34.4,71.4
1861.0,10984.32,257.264609,-31.44,65.0,2.341666666666667,51.93000000000001,-34.44,71.4
1862.0,10991.35,257.052031,-31.5,64.9,1.5888888888888888,51.93000000000001,-34.5,71.31
1864.0,11007.08,256.591367,-31.6,64.8,2.388888888888889,123.31,-34.6,71.22
1866.0,11019.93,256.079531,-31.69,64.8,0.7805555555555556,123.31,-34.69,71.22
1867.0,11026.6,255.896367,-31.74,64.7,2.102777777777778,40.41999999999999,-34.739999999999995,71.13
1868.0,11032.13,255.771875,-31.79,64.7,4.558333333333334,2.75,-34.79,71.13
1869.0,11038.35,255.440429,-31.85,64.6,4.775,358.86,-34.9,71.03999999999999
1870.0,11044.98,255.217812,-31.89,64.6,5.413888888888889,351.15,-34.980000000000004,71.03999999999999
1872.0,11057.85,254.82214800000003,-31.98,64.5,4.636111111111111,21.31,-35.08,74.1
1874.0,11074.23,254.24875,-32.09,64.4,4.419444444444445,63.53999999999999,-35.190000000000005,74.02000000000001
1875.0,11081.81,253.92707,-32.15,64.4,3.694444444444444,64.5,-35.25,74.02000000000001
1877.0,11096.5,253.451406,-32.25,64.3,4.0777777777777775,42.650000000000006,-35.35,73.94
1879.0,11111.43,252.951914,-32.37,64.1,4.780555555555555,34.91,-35.47,73.78
1880.0,11116.23,252.761992,-32.42,64.1,3.1083333333333334,30.47999999999999,-35.52,73.78
1881.0,11123.64,252.555625,-32.46,64.0,2.058333333333333,36.38,-35.56,73.7
1883.0,11133.23,252.159804,-32.57,63.9,1.7388888888888887,110.32999999999998,-35.67,73.62
1884.0,11134.21,251.964179,-32.61,63.9,1.4666666666666666,110.32999999999998,-35.72,73.62
1885.0,11138.42,251.861132,-32.64,63.8,0.5111111111111112,110.32999999999998,-35.78,73.53999999999999
1886.0,11144.29,251.540039,-32.7,63.8,2.583333333333333,66.22999999999999,-35.900000000000006,73.53999999999999
1887.0,11149.8,251.406562,-32.76,63.7,3.5277777777777777,41.19,-35.96,73.46000000000001
1888.0,11156.51,251.065859,-32.81,63.7,6.208333333333333,30.72,-36.010000000000005,73.46000000000001
1889.0,11162.53,250.871523,-32.85,63.7,5.897222222222222,34.03999999999999,-36.050000000000004,73.46000000000001
1890.0,11167.35,250.724335,-32.9,63.7,4.658333333333333,31.099999999999994,-36.1,73.46000000000001
1891.0,11174.92,250.36625,-32.93,63.6,5.105555555555555,27.039999999999992,-36.13,73.38
1893.0,11189.57,249.992148,-33.04,63.6,3.6777777777777776,65.09,-36.24,73.38
1896.0,11207.24,249.467421,-33.19,63.5,1.7861111111111112,73.5,-36.39,73.3
1897.0,11214.4,249.241445,-33.22,63.5,3.2333333333333334,21.210000000000008,-36.42,73.3
1898.0,11218.97,249.059023,-33.3,63.5,3.188888888888889,24.569999999999997,-36.5,73.3
1899.0,11225.9,248.819179,-33.33,63.5,2.969444444444444,14.150000000000006,-36.53,73.3
1900.0,11233.45,248.553359,-33.37,63.5,2.430555555555556,34.52000000000001,-36.57,73.3
1901.0,11239.7,248.36902300000003,-33.42,63.5,1.7361111111111112,40.50999999999999,-36.620000000000005,73.3
1902.0,11246.91,248.128281,-33.47,63.4,2.4222222222222225,58.27000000000001,-36.67,73.22
1903.0,11244.25,247.940117,-33.52,63.4,2.0388888888888888,49.370000000000005,-36.720000000000006,73.22
1904.0,11250.93,247.680468,-33.59,63.4,2.425,50.06,-36.790000000000006,73.22
1905.0,11257.33,247.462734,-33.64,63.4,1.4638888888888888,50.06,-36.84,73.22
1906.0,11263.57,247.231484,-33.67,63.3,1.2083333333333333,45.09,-36.870000000000005,73.14
1907.0,11267.4,247.053554,-33.73,63.3,0.5638888888888888,45.09,-36.93,73.14
1908.0,11271.12,246.790859,-33.76,63.3,1.2805555555555554,45.09,-36.96,73.14
1909.0,11276.82,246.651953,-33.79,63.2,1.5027777777777778,45.09,-36.99,73.06
1910.0,11284.01,246.423007,-33.85,63.2,2.208333333333333,77.82,-37.050000000000004,73.06
1911.0,11289.78,246.202578,-33.91,63.1,1.9055555555555557,70.59,-37.11,72.98
1912.0,11297.12,245.951132,-33.95,63.0,1.4305555555555556,70.59,-37.150000000000006,72.9
1914.0,11309.88,245.553671,-34.06,62.9,2.155555555555556,69.58000000000001,-37.32,72.75999999999999
1916.0,11322.5,245.177031,-34.17,62.8,3.986111111111111,58.43000000000001,-37.47,72.62
1918.0,11335.77,244.769687,-34.24,62.7,4.808333333333334,90.99,-37.54,72.48
1919.0,11342.68,244.615585,-34.3,62.7,4.616666666666666,94.93,-37.599999999999994,72.48
1920.0,11350.14,244.301835,-34.33,62.6,2.405555555555556,69.22,-37.629999999999995,72.34
1921.0,11357.85,244.095781,-34.39,62.6,2.936111111111111,80.11000000000001,-37.69,72.34
1922.0,11364.47,243.872578,-34.45,62.6,3.261111111111111,52.83000000000001,-37.75,72.34
1926.0,11387.36,243.128046,-34.64,62.4,5.408333333333333,82.01999999999998,-37.94,72.06
1927.0,11392.58,242.945742,-34.68,62.4,4.908333333333333,69.34,-37.98,72.06
1928.0,11397.97,242.736679,-34.71,62.4,4.8694444444444445,69.94,-38.01,72.06
1929.0,11405.31,242.435351,-34.76,62.4,3.911111111111111,54.31,-38.059999999999995,72.06
1930.0,11413.38,242.191523,-34.83,62.4,3.327777777777777,67.69,-38.129999999999995,72.06
1931.0,11419.12,241.999765,-34.9,62.3,3.2583333333333333,52.91999999999999,-38.199999999999996,71.92
1932.0,11425.67,241.779609,-34.93,62.3,1.2472222222222222,26.919999999999987,-38.23,71.92
1934.0,11438.14,241.390351,-35.03,62.3,2.186111111111111,3.1200000000000045,-38.33,71.92
1937.0,11454.72,240.777851,-35.17,62.3,2.9,33.84,-38.47,71.92
1938.0,11462.14,240.521718,-35.24,62.2,3.1,80.38999999999999,-38.54,71.78
1939.0,11468.19,240.345585,-35.26,62.2,4.055555555555555,100.98000000000002,-38.559999999999995,71.78
1940.0,11474.04,240.086914,-35.32,62.2,4.161111111111111,104.95,-38.62,71.78
1941.0,11480.71,239.896757,-35.36,62.2,4.630555555555556,105.89,-38.66,71.78
1942.0,11487.33,239.751015,-35.41,62.2,4.561111111111112,95.74,-38.709999999999994,71.78
1943.0,11495.18,239.517265,-35.44,62.2,4.163888888888889,103.35000000000002,-38.739999999999995,71.78
1946.0,11516.56,238.912226,-35.62,62.1,2.486111111111111,86.88,-38.919999999999995,71.64
1947.0,11524.52,238.705117,-35.66,62.1,2.8916666666666666,29.379999999999995,-38.959999999999994,71.64
1948.0,11530.56,238.50289,-35.7,62.1,4.591666666666667,56.84,-39.0,71.64
1951.0,11541.37,237.944609,-35.84,62.1,3.655555555555556,67.99000000000001,-39.18000000000001,71.64
1954.0,11555.59,237.417304,-35.99,62.0,3.219444444444444,119.60000000000002,-39.31,71.5
1956.0,11568.14,237.063242,-36.07,62.0,4.675,120.2,-39.37,71.5
1958.0,11579.23,236.68871,-36.15,61.9,5.275,99.38,-39.449999999999996,71.39
1959.0,11585.12,236.48664,-36.19,61.9,3.566666666666667,99.43,-39.489999999999995,71.39
1961.0,11597.75,236.036757,-36.31,61.8,2.675,122.95,-39.61,71.28
1962.0,11604.08,235.829882,-36.36,61.8,1.7805555555555554,136.12,-39.66,71.28
1963.0,11609.66,235.609023,-36.41,61.7,1.5888888888888888,136.12,-39.709999999999994,71.17
1964.0,11617.12,235.327304,-36.46,61.7,1.0611111111111111,136.12,-39.76,71.17
1965.0,11624.5,235.078203,-36.53,61.6,1.6666666666666667,136.12,-39.86,71.06
1968.0,11642.02,234.478476,-36.69,61.6,2.4972222222222222,73.02000000000001,-40.089999999999996,71.06
1971.0,11664.87,233.643945,-36.87,61.5,3.2694444444444444,125.51,-40.269999999999996,70.95
1972.0,11670.94,233.45914,-36.94,61.5,4.430555555555555,110.39999999999998,-40.339999999999996,70.95
1973.0,11677.67,233.26664,-36.98,61.5,5.502777777777778,121.82,-40.379999999999995,70.95
1974.0,11682.97,233.195976,-37.02,61.5,4.791666666666667,118.54000000000002,-40.42,70.95
1975.0,11689.46,232.875429,-37.07,61.5,4.555555555555555,150.27999999999997,-40.47,70.95
1976.0,11693.47,232.661289,-37.13,61.5,2.538888888888889,146.31,-40.53,70.95
1977.0,11699.86,232.540625,-37.18,61.5,2.594444444444444,142.19,-40.58,70.95
1978.0,11705.14,232.365585,-37.21,61.5,2.355555555555556,141.11,-40.61,70.95
1979.0,11712.97,232.151367,-37.27,61.5,2.330555555555556,110.43,-40.67,70.95
1980.0,11719.3,231.99332,-37.32,61.4,2.466666666666667,101.13,-40.72,70.84
1981.0,11728.51,231.733906,-37.36,61.4,3.325,88.01999999999998,-40.76,70.84
1984.0,11751.61,231.056914,-37.56,61.3,3.716666666666667,58.83000000000001,-40.96,70.72999999999999
1985.0,11757.85,230.769492,-37.6,61.3,4.916666666666667,50.66999999999999,-41.0,70.72999999999999
1986.0,11763.34,230.655234,-37.63,61.3,6.811111111111112,63.50999999999999,-41.06,70.72999999999999
1987.0,11768.25,230.531914,-37.68,61.3,8.366666666666667,80.74000000000001,-41.16,70.72999999999999
1996.0,11821.34,228.626523,-38.16,60.8,3.219444444444444,326.48,-41.66,70.02
1997.0,11827.59,228.412656,-38.2,60.8,3.588888888888889,323.47,-41.7,70.02
1998.0,11834.21,228.139648,-38.24,60.7,3.361111111111111,322.18,-41.74,69.83
1999.0,11841.91,228.013242,-38.29,60.7,1.6611111111111112,326.56,-41.79,69.83
2000.0,11850.01,227.860429,-38.33,60.6,1.5916666666666666,326.56,-41.83,69.64
2001.0,11856.13,227.685625,-38.39,60.6,4.319444444444445,80.22000000000003,-41.89,69.64
2002.0,11863.04,227.450117,-38.45,60.6,5.808333333333334,82.97000000000003,-41.900000000000006,69.64
2003.0,11870.01,227.183359,-38.5,60.5,6.405555555555555,78.30000000000001,-41.9,69.45
2004.0,11877.02,226.871601,-38.55,60.4,5.552777777777778,94.31,-42.0,69.25999999999999
2005.0,11884.89,226.57707,-38.61,60.3,4.530555555555555,99.18,-42.1,69.07
2006.0,11892.87,226.390039,-38.68,60.2,4.155555555555556,100.25,-42.1,68.88
2007.0,11900.75,226.179609,-38.74,60.1,3.819444444444444,100.64999999999998,-42.14,68.69
2008.0,11907.97,225.860273,-38.8,60.0,2.7277777777777774,125.43,-42.199999999999996,68.5
2009.0,11913.84,225.718515,-38.85,59.9,2.6972222222222224,125.43,-42.25,68.4
2010.0,11919.99,225.472382,-38.9,59.9,2.375,125.43,-42.3,68.4
2011.0,11925.36,225.29957,-38.95,59.8,2.5083333333333333,104.0,-42.35,68.3
2014.0,11941.85,224.846406,-39.1,59.5,7.338888888888889,58.44999999999999,-42.5,68.0
2016.0,11954.07,224.54281200000003,-39.2,59.4,6.161111111111111,71.81,-42.7,67.9
2017.0,11962.11,224.219101,-39.25,59.3,4.913888888888889,81.39999999999998,-42.75,67.8
2019.0,11973.06,223.812929,-39.35,59.0,3.011111111111111,114.79000000000002,-42.85,67.5
2020.0,11979.08,223.634062,-39.39,58.9,2.6527777777777777,125.49,-42.89,67.4
2021.0,11985.0,223.447304,-39.47,58.8,3.261111111111111,119.08999999999996,-42.97,67.3
2023.0,11993.51,223.111367,-39.55,58.6,5.833333333333333,104.79000000000002,-43.05,67.1
2025.0,12004.95,222.635546,-39.64,58.5,5.927777777777778,59.41999999999999,-43.14,67.0
2027.0,12017.07,222.321484,-39.74,58.3,2.788888888888889,51.78999999999999,-43.24,66.8
2028.0,12023.13,222.176953,-39.79,58.2,1.8222222222222224,49.06,-43.29,66.7
2029.0,12028.75,221.998242,-39.84,58.1,1.7361111111111112,49.06,-43.38,66.6
2031.0,12041.07,221.684296,-39.94,58.0,3.713888888888889,163.82999999999998,-43.54,66.5
2032.0,12044.6,221.471406,-39.97,57.9,3.805555555555556,163.93,-43.57,66.42
2033.0,12050.1,221.319179,-40.0,57.9,4.025,169.08999999999995,-43.6,66.42
2034.0,12057.09,221.114101,-40.06,57.8,4.863888888888889,150.55,-43.660000000000004,66.34
2036.0,12071.05,220.677656,-40.16,57.7,5.325,111.42000000000002,-43.81999999999999,66.26
2037.0,12076.85,220.488242,-40.22,57.6,6.011111111111111,101.26999999999998,-43.92,66.18
2040.0,12097.03,219.820664,-40.36,57.5,3.908333333333333,70.53999999999999,-44.06,66.1
2042.0,12112.78,219.39082,-40.47,57.3,4.538888888888889,61.18000000000001,-44.17,65.94
2044.0,12128.15,218.914531,-40.58,57.2,3.830555555555556,97.68,-44.36,65.86
2045.0,12136.61,218.712929,-40.66,57.1,4.0,86.66000000000003,-44.459999999999994,65.78
2047.0,12149.44,218.311328,-40.75,56.9,3.063888888888889,91.58999999999996,-44.55,65.6
2050.0,12167.86,217.812109,-40.9,56.6,2.083333333333333,77.42000000000002,-44.699999999999996,65.3
2051.0,12174.83,217.553125,-40.95,56.4,0.7444444444444444,77.42000000000002,-44.75,65.1
2052.0,12180.29,217.464843,-41.0,56.3,3.0166666666666666,135.58999999999995,-44.8,65.0
2053.0,12183.8,217.272617,-41.04,56.2,2.7527777777777778,126.35000000000002,-44.839999999999996,64.9
2054.0,12189.57,217.012187,-41.1,56.1,5.036111111111111,111.8,-44.9,64.8
2055.0,12190.36,216.902343,-41.14,56.0,4.916666666666667,109.64999999999998,-44.94,64.7
2056.0,12196.64,216.717851,-41.17,55.8,5.586111111111111,115.18,-44.97,64.56
2057.0,12202.97,216.455859,-41.24,55.7,4.333333333333333,123.39999999999998,-45.04,67.26
2061.0,12227.25,215.785546,-41.44,55.2,2.6194444444444445,77.27999999999997,-45.339999999999996,66.36
2062.0,12232.32,215.59039,-41.49,55.1,2.7555555555555555,80.33999999999997,-45.39,66.18
2063.0,12239.13,215.493007,-41.54,55.0,2.308333333333333,84.97000000000003,-45.44,66.0
2065.0,12252.8,215.017695,-41.64,54.7,1.8222222222222224,84.97000000000003,-45.54,65.58
2066.0,12258.14,214.836679,-41.7,54.6,1.6361111111111113,84.97000000000003,-45.6,65.44
2068.0,12268.02,214.497617,-41.78,54.4,4.102777777777778,83.29000000000002,-45.68,65.16
2069.0,12271.76,214.356796,-41.85,54.3,5.069444444444445,73.53,-45.75,65.02
2071.0,12284.01,213.95914,-41.91,54.1,3.2527777777777778,61.44,-45.809999999999995,64.74000000000001
2073.0,12298.31,213.553828,-42.03,53.8,3.425,75.38999999999999,-45.93,64.38
2074.0,12306.1,213.30625,-42.08,53.7,3.030555555555556,82.91000000000003,-45.98,64.27000000000001
2076.0,12317.49,212.845625,-42.21,53.5,4.230555555555556,79.0,-46.11,64.05
2077.0,12323.44,212.650898,-42.25,53.4,3.175,79.48000000000002,-46.15,63.94
2078.0,12330.99,212.398789,-42.3,53.3,1.8861111111111115,79.48000000000002,-46.199999999999996,63.83
2080.0,12342.21,212.138125,-42.42,53.1,0.7166666666666667,79.48000000000002,-46.32,63.61
2081.0,12349.79,211.899882,-42.46,53.0,2.2444444444444445,80.38,-46.36,63.5
2084.0,12372.14,211.260429,-42.64,52.7,3.7666666666666666,78.88,-46.58,63.32
2086.0,12389.97,210.795859,-42.78,52.5,3.0527777777777776,91.01999999999998,-46.78,63.2
2095.0,12458.03,208.850468,-43.32,51.7,3.3027777777777776,99.0,-47.32,62.75
2097.0,12476.15,208.223007,-43.48,51.5,5.938888888888888,92.47000000000004,-47.48,62.65
2100.0,12494.63,207.634492,-43.64,51.3,2.2222222222222223,169.13,-47.64,62.55
2101.0,12501.19,207.449726,-43.7,51.2,1.7833333333333334,169.13,-47.7,62.5
2106.0,12541.35,206.310898,-43.96,50.9,4.866666666666666,119.32999999999998,-47.96,62.339999999999996
2107.0,12548.54,206.229882,-44.02,50.8,5.875,99.99,-48.02,62.28
2110.0,12570.59,205.556328,-44.2,50.7,4.186111111111111,87.75,-48.2,62.22
